Date_of_observation,Species_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
2023-12-19,Albizia odoratissima-Black Siris,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,1.0,2.0,-2.0,2023,45
2021-11-20,Anogeissus pendula-Kardhai,1.0,1.0,1.0,1.0,0.0,-2.0,-2.0,1.0,1.0,0.0,2021,41
2023-06-18,Arjun tree- Terminalia arjuna,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2023,21
2021-08-26,Arjun tree- Terminalia arjuna,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2021,30
2023-04-08,Arjun tree- Terminalia arjuna,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,12
2023-04-08,Arjun tree- Terminalia arjuna,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,12
2023-03-28,Arjun tree- Terminalia arjuna,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2023,11
2023-03-28,Arjun tree- Terminalia arjuna,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2023,11
2023-04-15,Arjun tree- Terminalia arjuna,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023,13
2023-04-22,Arjun tree- Terminalia arjuna,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2023,14
2023-05-31,Arjun tree- Terminalia arjuna,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2023,19
2023-05-31,Arjun tree- Terminalia arjuna,2.0,1.0,0.0,2.0,2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,19
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
2023-03-30,Babool- Acacia nilotica,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,11
2020-11-21,Babool- Acacia nilotica,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,41
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,2023,25
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
2023-05-11,Babool- Acacia nilotica,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2023,16
2021-08-27,Babool- Acacia nilotica,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,30
2023-05-29,Babool- Acacia nilotica,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,19
2022-04-14,Babool- Acacia nilotica,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,13
2021-01-30,Babool- Acacia nilotica,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,3
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
2022-12-02,Babool- Acacia nilotica,-2.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,0.0,-2.0,-2.0,2022,43
2022-12-20,Babool- Acacia nilotica,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,45
2022-09-27,Babool- Acacia nilotica,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,34
2022-08-30,Babool- Acacia nilotica,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,31
2022-09-14,Babool- Acacia nilotica,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,33
2022-10-30,Babool- Acacia nilotica,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,39
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
2023-07-16,Babool- Acacia nilotica,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
