Date_of_observation,Species_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
2023-12-05,Babool- Acacia nilotica,2.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,1.0,-2.0,2023,43
2023-11-29,Babool- Acacia nilotica,0.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,42
2023-11-22,Babool- Acacia nilotica,0.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,41
2023-11-15,Babool- Acacia nilotica,0.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,41
2023-11-08,Babool- Acacia nilotica,0.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,40
2023-11-01,Babool- Acacia nilotica,0.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,39
2023-10-26,Babool- Acacia nilotica,0.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,38
2023-10-19,Babool- Acacia nilotica,0.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,37
2023-10-12,Babool- Acacia nilotica,0.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,36
2023-10-05,Babool- Acacia nilotica,0.0,1.0,2.0,2.0,2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,35
2023-12-12,Babool- Acacia nilotica,2.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,1.0,-2.0,2023,44
2023-12-26,Babool- Acacia nilotica,2.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,1.0,-2.0,2023,46
2023-12-19,Babool- Acacia nilotica,2.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,1.0,-2.0,2023,45
2023-01-20,Ber-Ziziphus mauritiana,0.0,2.0,2.0,0.0,0.0,-2.0,-2.0,2.0,1.0,-2.0,2023,2
2023-07-13,Copper-pod- Peltophorum pterocarpum,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,24
2023-07-22,Duabanga- Duabanga grandiflora,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,26
2023-07-13,Gulmohur- Delonix regia,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,24
