Date_of_observation,Species_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
2019-09-14,Arjun tree- Terminalia arjuna,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2019,33
2019-03-15,Banyan-Ficus benghalensis,0.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,2019,9
2019-09-15,Banyan-Ficus benghalensis,1.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,-1.0,-2.0,2019,33
2019-06-01,Banyan-Ficus benghalensis,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,2019,19
2019-09-14,Bottle brush-Melaleuca viminalis,1.0,2.0,0.0,2.0,2.0,-2.0,-2.0,-1.0,-1.0,-2.0,2019,33
2019-09-16,Champa- Michelia champaca,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,-1.0,1.0,2019,33
2019-09-14,Champa- Michelia champaca,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,-1.0,-1.0,2019,33
2019-09-14,Champa- Michelia champaca,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,-1.0,0.0,2019,33
2021-05-09,Chiku- Sapodilla-Manilkara zapota ,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2021,16
2021-05-21,Chiku- Sapodilla-Manilkara zapota ,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,18
2021-05-17,Chiku- Sapodilla-Manilkara zapota ,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2021,17
2021-05-29,Chiku- Sapodilla-Manilkara zapota ,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,19
2023-10-25,Coconut palm-Cocos nucifera,-2.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,38
2022-09-19,Coconut palm-Cocos nucifera,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2022,33
2022-09-16,Coconut palm-Cocos nucifera,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2022,33
2022-08-27,Coconut palm-Cocos nucifera,2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2022,30
2022-09-07,Coconut palm-Cocos nucifera,1.0,-1.0,2.0,0.0,0.0,-2.0,-2.0,2.0,1.0,-2.0,2022,32
2022-08-29,Coconut palm-Cocos nucifera,2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2022,31
2022-09-12,Coconut palm-Cocos nucifera,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2022,32
2022-09-28,Coconut palm-Cocos nucifera,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,2.0,0.0,-2.0,2022,34
2022-12-13,Coconut palm-Cocos nucifera,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2022,44
2021-05-17,Crepe Jasmine- Tabernaemontana divaricata,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,-1.0,-1.0,-2.0,2021,17
2021-05-22,Crepe Jasmine- Tabernaemontana divaricata,2.0,2.0,-1.0,2.0,2.0,0.0,0.0,-1.0,-1.0,0.0,2021,18
2021-05-11,Crepe Jasmine- Tabernaemontana divaricata,2.0,2.0,0.0,1.0,2.0,0.0,0.0,-1.0,-1.0,0.0,2021,16
2022-08-21,Curry leaf plant-Murraya koenigii,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2022,30
2021-05-09,Curry leaf plant-Murraya koenigii,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2021,16
2021-05-06,Curry leaf plant-Murraya koenigii,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,2021,16
2021-05-29,Curry leaf plant-Murraya koenigii,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2021,19
2021-05-17,Curry leaf plant-Murraya koenigii,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2021,17
2021-05-21,Curry leaf plant-Murraya koenigii,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2021,18
2023-03-31,Curry leaf plant-Murraya koenigii,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,11
2022-09-19,Curry leaf plant-Murraya koenigii,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2022,33
2019-06-14,Custard apple-Annona squamosa,1.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,-2.0,2019,21
2019-06-01,Custard apple-Annona squamosa,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,2.0,1.0,-2.0,2019,19
2018-12-01,Custard apple-Annona squamosa,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
2023-10-27,Drumstick tree-Moringa oleifera,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,38
2019-09-20,Fish-tail palm- Caryota urens,0.0,2.0,1.0,2.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,2019,33
2019-03-18,Flame of the forest- Butea monosperma,1.0,1.0,2.0,2.0,2.0,-2.0,-2.0,-1.0,-1.0,-2.0,2019,9
2022-11-03,Flame of the forest- Butea monosperma,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,39
2018-12-01,Flame of the forest- Butea monosperma,1.0,2.0,2.0,-1.0,-1.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
2018-12-01,Flame of the forest- Butea monosperma,0.0,2.0,2.0,-1.0,-1.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
2019-03-15,Flame of the forest- Butea monosperma,0.0,1.0,1.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2019,9
2023-02-12,Flame of the forest- Butea monosperma,0.0,2.0,2.0,2.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,5
2023-02-09,Guava tree-Psidium guajava,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2023,5
2021-09-03,Guava tree-Psidium guajava,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2021,31
2023-02-20,Guava tree-Psidium guajava,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0,2023,6
2023-03-31,Guava tree-Psidium guajava,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2023,11
2023-12-21,Guava tree-Psidium guajava,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2023,45
2023-12-31,Guava tree-Psidium guajava,1.0,0.0,1.0,1.0,0.0,-2.0,-2.0,2.0,2.0,-2.0,2023,47
2021-09-08,Guava tree-Psidium guajava,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2021,32
2023-12-09,Guava tree-Psidium guajava,1.0,1.0,1.0,0.0,0.0,-2.0,-2.0,2.0,1.0,-2.0,2023,44
2022-08-20,Guava tree-Psidium guajava,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2022,29
2021-08-31,Guava tree-Psidium guajava,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2021,31
2022-09-21,Guava tree-Psidium guajava,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,33
