,id,species_id,species_name,updated_at,week,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open
190,4,1012,,,46,-2,-2,-2,1,1,-2,-2,1,1,1
191,4,1012,,,47,-2,-2,-2,1,1,-2,-2,1,1,1
192,5,1008,,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
193,5,1008,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
194,5,1008,,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
195,5,1008,,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
196,5,1008,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
197,5,1008,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
198,5,1008,,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
199,5,1008,,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
200,5,1008,,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
201,5,1008,,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
202,5,1008,,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
203,5,1008,,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
204,5,1008,,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
205,5,1008,,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
206,5,1008,,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
207,5,1008,,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
208,5,1008,,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
209,5,1008,,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
210,5,1008,,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
211,5,1008,,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
212,5,1008,,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
213,5,1008,,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
214,5,1008,,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
215,5,1008,,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
216,5,1008,,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
217,5,1008,,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
218,5,1008,,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
219,5,1008,,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
220,5,1008,,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
221,5,1008,,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
222,5,1008,,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
223,5,1008,,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
224,5,1008,,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
225,5,1008,,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
226,5,1008,,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
227,5,1008,,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
228,5,1008,,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
229,5,1008,,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
230,5,1008,,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
231,5,1008,,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
232,5,1008,,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
233,5,1008,,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
234,5,1008,,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
235,5,1008,,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
236,5,1008,,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
237,5,1008,,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
238,5,1008,,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
239,5,1008,,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
240,6,1002,,,0,-2,-2,-2,0,0,-2,-2,0,0,-2
241,6,1002,,,1,-2,-2,-2,0,0,-2,-2,0,0,-2
242,6,1002,,,2,-2,-2,-2,0,0,-2,-2,0,0,-2
243,6,1002,,,3,-2,-2,-2,0,0,-2,-2,0,0,-2
244,6,1002,,,4,-2,-2,-2,0,0,-2,-2,0,0,-2
245,6,1002,,,5,-2,-2,-2,0,0,-2,-2,0,0,-2
246,6,1002,,,6,-2,-2,-2,0,0,-2,-2,0,0,-2
247,6,1002,,,7,-2,-2,-2,0,0,-2,-2,0,0,-2
248,6,1002,,,8,-2,-2,-2,1,1,-2,-2,1,1,-2
249,6,1002,,,9,-2,-2,-2,1,1,-2,-2,1,1,-2
250,6,1002,,,10,-2,-2,-2,1,1,-2,-2,1,1,-2
251,6,1002,,,11,-2,-2,-2,1,1,-2,-2,1,1,-2
252,6,1002,,,12,-2,-2,-2,1,1,-2,-2,1,1,-2
253,6,1002,,,13,-2,-2,-2,1,1,-2,-2,1,1,-2
254,6,1002,,,14,-2,-2,-2,1,1,-2,-2,1,1,-2
255,6,1002,,,15,-2,-2,-2,1,1,-2,-2,1,1,-2
256,6,1002,,,16,-2,-2,-2,1,1,-2,-2,1,1,-2
257,6,1002,,,17,-2,-2,-2,1,1,-2,-2,1,1,-2
258,6,1002,,,18,-2,-2,-2,1,1,-2,-2,1,1,-2
259,6,1002,,,19,-2,-2,-2,1,1,-2,-2,1,1,-2
260,6,1002,,,20,-2,-2,-2,0,0,-2,-2,0,0,-2
261,6,1002,,,21,-2,-2,-2,0,0,-2,-2,0,0,-2
262,6,1002,,,22,-2,-2,-2,0,0,-2,-2,0,0,-2
263,6,1002,,,23,-2,-2,-2,0,0,-2,-2,0,0,-2
264,6,1002,,,24,-2,-2,-2,0,0,-2,-2,0,0,-2
265,6,1002,,,25,-2,-2,-2,0,0,-2,-2,0,0,-2
266,6,1002,,,26,-2,-2,-2,0,0,-2,-2,0,0,-2
267,6,1002,,,27,-2,-2,-2,0,0,-2,-2,0,0,-2
268,6,1002,,,28,-2,-2,-2,0,0,-2,-2,0,0,-2
269,6,1002,,,29,-2,-2,-2,0,0,-2,-2,0,0,-2
270,6,1002,,,30,-2,-2,-2,0,0,-2,-2,0,0,-2
271,6,1002,,,31,-2,-2,-2,0,0,-2,-2,0,0,-2
272,6,1002,,,32,-2,-2,-2,0,0,-2,-2,0,0,-2
273,6,1002,,,33,-2,-2,-2,0,0,-2,-2,0,0,-2
274,6,1002,,,34,-2,-2,-2,0,0,-2,-2,0,0,-2
275,6,1002,,,35,-2,-2,-2,0,0,-2,-2,0,0,-2
276,6,1002,,,36,-2,-2,-2,0,0,-2,-2,0,0,-2
277,6,1002,,,37,-2,-2,-2,0,0,-2,-2,0,0,-2
278,6,1002,,,38,-2,-2,-2,0,0,-2,-2,0,0,-2
279,6,1002,,,39,-2,-2,-2,0,0,-2,-2,0,0,-2
280,6,1002,,,40,-2,-2,-2,0,0,-2,-2,0,0,-2
281,6,1002,,,41,-2,-2,-2,0,0,-2,-2,0,0,-2
282,6,1002,,,42,-2,-2,-2,0,0,-2,-2,0,0,-2
283,6,1002,,,43,-2,-2,-2,0,0,-2,-2,0,0,-2
284,6,1002,,,44,-2,-2,-2,0,0,-2,-2,0,0,-2
285,6,1002,,,45,-2,-2,-2,0,0,-2,-2,0,0,-2
286,6,1002,,,46,-2,-2,-2,0,0,-2,-2,0,0,-2
287,6,1002,,,47,-2,-2,-2,0,0,-2,-2,0,0,-2
288,7,1013,,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
289,7,1013,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
290,7,1013,,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
291,7,1013,,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
292,7,1013,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
293,7,1013,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
294,7,1013,,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
295,7,1013,,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
296,7,1013,,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
297,7,1013,,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
298,7,1013,,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
299,7,1013,,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
300,7,1013,,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
301,7,1013,,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
302,7,1013,,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
303,7,1013,,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
304,7,1013,,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
305,7,1013,,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
306,7,1013,,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
307,7,1013,,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
308,7,1013,,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
309,7,1013,,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
310,7,1013,,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
311,7,1013,,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
312,7,1013,,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
313,7,1013,,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
314,7,1013,,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
315,7,1013,,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
316,7,1013,,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
317,7,1013,,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
318,7,1013,,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
319,7,1013,,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
320,7,1013,,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
321,7,1013,,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
322,7,1013,,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
323,7,1013,,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
324,7,1013,,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
325,7,1013,,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
326,7,1013,,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
327,7,1013,,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
328,7,1013,,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
329,7,1013,,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
330,7,1013,,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
331,7,1013,,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
332,7,1013,,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
333,7,1013,,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
334,7,1013,,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
335,7,1013,,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
336,8,1017,,,0,-2,-2,-2,0,0,-2,-2,0,0,-2
337,8,1017,,,1,-2,-2,-2,0,0,-2,-2,0,0,-2
338,8,1017,,,2,-2,-2,-2,0,0,-2,-2,0,0,-2
339,8,1017,,,3,-2,-2,-2,0,0,-2,-2,0,0,-2
340,8,1017,,,4,-2,-2,-2,0,0,-2,-2,0,0,-2
341,8,1017,,,5,-2,-2,-2,0,0,-2,-2,0,0,-2
342,8,1017,,,6,-2,-2,-2,0,0,-2,-2,0,0,-2
343,8,1017,,,7,-2,-2,-2,0,0,-2,-2,0,0,-2
344,8,1017,,,8,-2,-2,-2,1,1,-2,-2,1,1,-2
345,8,1017,,,9,-2,-2,-2,1,1,-2,-2,1,1,-2
346,8,1017,,,10,-2,-2,-2,1,1,-2,-2,1,1,-2
347,8,1017,,,11,-2,-2,-2,1,1,-2,-2,1,1,-2
348,8,1017,,,12,-2,-2,-2,1,1,-2,-2,1,1,-2
349,8,1017,,,13,-2,-2,-2,1,1,-2,-2,1,1,-2
350,8,1017,,,14,-2,-2,-2,1,1,-2,-2,1,1,-2
351,8,1017,,,15,-2,-2,-2,1,1,-2,-2,1,1,-2
352,8,1017,,,16,-2,-2,-2,1,1,-2,-2,1,1,-2
