,id,species_id,species_name,created_at,updated_at,week,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open
56,2,1007,,,,8,-2,-2,-2,0,0,-2,-2,0,0,-2
57,2,1007,,,,9,-2,-2,-2,0,0,-2,-2,0,0,-2
58,2,1007,,,,10,-2,-2,-2,0,0,-2,-2,0,0,-2
59,2,1007,,,,11,-2,-2,-2,0,0,-2,-2,0,0,-2
60,2,1007,,,,12,-2,-2,-2,0,0,-2,-2,0,0,-2
61,2,1007,,,,13,-2,-2,-2,0,0,-2,-2,0,0,-2
62,2,1007,,,,14,-2,-2,-2,0,0,-2,-2,0,0,-2
63,2,1007,,,,15,-2,-2,-2,0,0,-2,-2,0,0,-2
64,2,1007,,,,16,-2,-2,-2,1,1,-2,-2,1,1,-2
65,2,1007,,,,17,-2,-2,-2,1,1,-2,-2,1,1,-2
66,2,1007,,,,18,-2,-2,-2,1,1,-2,-2,1,1,-2
67,2,1007,,,,19,-2,-2,-2,1,1,-2,-2,1,1,-2
68,2,1007,,,,20,-2,-2,-2,1,1,-2,-2,1,1,-2
69,2,1007,,,,21,-2,-2,-2,1,1,-2,-2,1,1,-2
70,2,1007,,,,22,-2,-2,-2,1,1,-2,-2,1,1,-2
71,2,1007,,,,23,-2,-2,-2,1,1,-2,-2,1,1,-2
72,2,1007,,,,24,-2,-2,-2,1,1,-2,-2,1,1,-2
73,2,1007,,,,25,-2,-2,-2,1,1,-2,-2,1,1,-2
74,2,1007,,,,26,-2,-2,-2,1,1,-2,-2,1,1,-2
75,2,1007,,,,27,-2,-2,-2,1,1,-2,-2,1,1,-2
76,2,1007,,,,28,-2,-2,-2,1,1,-2,-2,1,1,-2
77,2,1007,,,,29,-2,-2,-2,1,1,-2,-2,1,1,-2
78,2,1007,,,,30,-2,-2,-2,1,1,-2,-2,1,1,-2
79,2,1007,,,,31,-2,-2,-2,1,1,-2,-2,1,1,-2
80,2,1007,,,,32,-2,-2,-2,1,1,-2,-2,1,1,-2
81,2,1007,,,,33,-2,-2,-2,1,1,-2,-2,1,1,-2
82,2,1007,,,,34,-2,-2,-2,1,1,-2,-2,1,1,-2
83,2,1007,,,,35,-2,-2,-2,1,1,-2,-2,1,1,-2
84,2,1007,,,,36,-2,-2,-2,1,1,-2,-2,1,1,-2
85,2,1007,,,,37,-2,-2,-2,1,1,-2,-2,1,1,-2
86,2,1007,,,,38,-2,-2,-2,1,1,-2,-2,1,1,-2
87,2,1007,,,,39,-2,-2,-2,1,1,-2,-2,1,1,-2
88,2,1007,,,,40,-2,-2,-2,1,1,-2,-2,1,1,-2
89,2,1007,,,,41,-2,-2,-2,1,1,-2,-2,1,1,-2
90,2,1007,,,,42,-2,-2,-2,1,1,-2,-2,1,1,-2
91,2,1007,,,,43,-2,-2,-2,1,1,-2,-2,1,1,-2
92,2,1007,,,,44,-2,-2,-2,1,1,-2,-2,1,1,-2
93,2,1007,,,,45,-2,-2,-2,1,1,-2,-2,1,1,-2
94,2,1007,,,,46,-2,-2,-2,1,1,-2,-2,1,1,-2
95,2,1007,,,,47,-2,-2,-2,1,1,-2,-2,1,1,-2
96,3,1013,,,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
97,3,1013,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
98,3,1013,,,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
99,3,1013,,,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
100,3,1013,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
101,3,1013,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
102,3,1013,,,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
103,3,1013,,,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
104,3,1013,,,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
105,3,1013,,,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
106,3,1013,,,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
107,3,1013,,,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
108,3,1013,,,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
109,3,1013,,,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
110,3,1013,,,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
111,3,1013,,,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
112,3,1013,,,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
113,3,1013,,,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
114,3,1013,,,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
115,3,1013,,,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
116,3,1013,,,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
117,3,1013,,,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
118,3,1013,,,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
119,3,1013,,,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
120,3,1013,,,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
121,3,1013,,,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
122,3,1013,,,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
123,3,1013,,,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
124,3,1013,,,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
125,3,1013,,,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
126,3,1013,,,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
127,3,1013,,,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
128,3,1013,,,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
129,3,1013,,,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
130,3,1013,,,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
131,3,1013,,,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
132,3,1013,,,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
133,3,1013,,,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
134,3,1013,,,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
135,3,1013,,,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
136,3,1013,,,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
137,3,1013,,,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
138,3,1013,,,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
139,3,1013,,,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
140,3,1013,,,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
141,3,1013,,,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
142,3,1013,,,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
143,3,1013,,,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
144,4,1008,,,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
145,4,1008,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
146,4,1008,,,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
147,4,1008,,,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
148,4,1008,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
149,4,1008,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
150,4,1008,,,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
151,4,1008,,,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
152,4,1008,,,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
153,4,1008,,,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
154,4,1008,,,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
155,4,1008,,,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
156,4,1008,,,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
157,4,1008,,,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
158,4,1008,,,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
159,4,1008,,,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
160,4,1008,,,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
161,4,1008,,,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
162,4,1008,,,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
163,4,1008,,,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
164,4,1008,,,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
165,4,1008,,,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
166,4,1008,,,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
167,4,1008,,,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
168,4,1008,,,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
169,4,1008,,,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
170,4,1008,,,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
171,4,1008,,,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
172,4,1008,,,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
173,4,1008,,,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
174,4,1008,,,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
175,4,1008,,,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
176,4,1008,,,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
177,4,1008,,,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
178,4,1008,,,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
179,4,1008,,,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
180,4,1008,,,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
181,4,1008,,,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
182,4,1008,,,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
183,4,1008,,,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
184,4,1008,,,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
185,4,1008,,,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
186,4,1008,,,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
187,4,1008,,,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
188,4,1008,,,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
189,4,1008,,,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
190,4,1008,,,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
191,4,1008,,,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
192,5,1014,,,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
193,5,1014,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
194,5,1014,,,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
195,5,1014,,,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
196,5,1014,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
197,5,1014,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
198,5,1014,,,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
199,5,1014,,,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
200,5,1014,,,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
201,5,1014,,,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
202,5,1014,,,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
203,5,1014,,,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
204,5,1014,,,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
205,5,1014,,,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
206,5,1014,,,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
207,5,1014,,,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
208,5,1014,,,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
209,5,1014,,,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
210,5,1014,,,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
211,5,1014,,,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
212,5,1014,,,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
213,5,1014,,,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
214,5,1014,,,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
215,5,1014,,,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
216,5,1014,,,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
217,5,1014,,,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
218,5,1014,,,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
219,5,1014,,,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
220,5,1014,,,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
221,5,1014,,,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
222,5,1014,,,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
223,5,1014,,,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
224,5,1014,,,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
225,5,1014,,,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
226,5,1014,,,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
227,5,1014,,,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
228,5,1014,,,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
229,5,1014,,,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
230,5,1014,,,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
231,5,1014,,,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
232,5,1014,,,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
233,5,1014,,,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
234,5,1014,,,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
235,5,1014,,,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
236,5,1014,,,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
237,5,1014,,,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
238,5,1014,,,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
239,5,1014,,,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
240,6,1015,,,,0,-2,-2,-2,0,0,-2,-2,0,0,0
241,6,1015,,,,1,-2,-2,-2,0,0,-2,-2,0,0,0
242,6,1015,,,,2,-2,-2,-2,0,0,-2,-2,0,0,0
243,6,1015,,,,3,-2,-2,-2,0,0,-2,-2,0,0,0
244,6,1015,,,,4,-2,-2,-2,1,1,-2,-2,0,0,0
245,6,1015,,,,5,-2,-2,-2,1,1,-2,-2,0,0,0
246,6,1015,,,,6,-2,-2,-2,1,1,-2,-2,0,0,0
247,6,1015,,,,7,-2,-2,-2,1,1,-2,-2,0,0,0
248,6,1015,,,,8,-2,-2,-2,1,1,-2,-2,0,0,0
249,6,1015,,,,9,-2,-2,-2,1,1,-2,-2,0,0,0
250,6,1015,,,,10,-2,-2,-2,1,1,-2,-2,0,0,0
251,6,1015,,,,11,-2,-2,-2,1,1,-2,-2,0,0,0
252,6,1015,,,,12,-2,-2,-2,0,0,-2,-2,1,1,1
253,6,1015,,,,13,-2,-2,-2,0,0,-2,-2,1,1,1
254,6,1015,,,,14,-2,-2,-2,0,0,-2,-2,1,1,1
255,6,1015,,,,15,-2,-2,-2,0,0,-2,-2,1,1,1
256,6,1015,,,,16,-2,-2,-2,0,0,-2,-2,1,1,1
257,6,1015,,,,17,-2,-2,-2,0,0,-2,-2,1,1,1
258,6,1015,,,,18,-2,-2,-2,0,0,-2,-2,1,1,1
259,6,1015,,,,19,-2,-2,-2,0,0,-2,-2,1,1,1
260,6,1015,,,,20,-2,-2,-2,0,0,-2,-2,0,0,0
261,6,1015,,,,21,-2,-2,-2,0,0,-2,-2,0,0,0
262,6,1015,,,,22,-2,-2,-2,0,0,-2,-2,0,0,0
263,6,1015,,,,23,-2,-2,-2,0,0,-2,-2,0,0,0
264,6,1015,,,,24,-2,-2,-2,0,0,-2,-2,0,0,0
265,6,1015,,,,25,-2,-2,-2,0,0,-2,-2,0,0,0
266,6,1015,,,,26,-2,-2,-2,0,0,-2,-2,0,0,0
267,6,1015,,,,27,-2,-2,-2,0,0,-2,-2,0,0,0
268,6,1015,,,,28,-2,-2,-2,0,0,-2,-2,0,0,0
269,6,1015,,,,29,-2,-2,-2,0,0,-2,-2,0,0,0
270,6,1015,,,,30,-2,-2,-2,0,0,-2,-2,0,0,0
271,6,1015,,,,31,-2,-2,-2,0,0,-2,-2,0,0,0
272,6,1015,,,,32,-2,-2,-2,0,0,-2,-2,0,0,0
273,6,1015,,,,33,-2,-2,-2,0,0,-2,-2,0,0,0
274,6,1015,,,,34,-2,-2,-2,0,0,-2,-2,0,0,0
275,6,1015,,,,35,-2,-2,-2,0,0,-2,-2,0,0,0
276,6,1015,,,,36,-2,-2,-2,0,0,-2,-2,0,0,0
277,6,1015,,,,37,-2,-2,-2,0,0,-2,-2,0,0,0
278,6,1015,,,,38,-2,-2,-2,0,0,-2,-2,0,0,0
279,6,1015,,,,39,-2,-2,-2,0,0,-2,-2,0,0,0
280,6,1015,,,,40,-2,-2,-2,0,0,-2,-2,0,0,0
281,6,1015,,,,41,-2,-2,-2,0,0,-2,-2,0,0,0
282,6,1015,,,,42,-2,-2,-2,0,0,-2,-2,0,0,0
283,6,1015,,,,43,-2,-2,-2,0,0,-2,-2,0,0,0
284,6,1015,,,,44,-2,-2,-2,0,0,-2,-2,0,0,0
285,6,1015,,,,45,-2,-2,-2,0,0,-2,-2,0,0,0
286,6,1015,,,,46,-2,-2,-2,0,0,-2,-2,0,0,0
287,6,1015,,,,47,-2,-2,-2,0,0,-2,-2,0,0,0
288,7,1009,,,2023-03-14 08:29:18,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
289,7,1009,,,2023-03-14 08:29:18,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
290,7,1009,,,2023-03-14 08:29:18,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
291,7,1009,,,2023-03-14 08:29:18,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
292,7,1009,,,2023-03-14 08:29:18,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
293,7,1009,,,2023-03-14 08:29:18,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
294,7,1009,,,2023-03-14 08:29:18,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
295,7,1009,,,2023-03-14 08:29:18,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
296,7,1009,,,2023-03-14 08:29:18,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
297,7,1009,,,2023-03-14 08:29:18,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
298,7,1009,,,2023-03-14 08:29:18,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
299,7,1009,,,2023-03-14 08:29:18,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
300,7,1009,,,2023-03-14 08:29:18,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
301,7,1009,,,2023-03-14 08:29:18,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
302,7,1009,,,2023-03-14 08:29:18,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
303,7,1009,,,2023-03-14 08:29:18,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
304,7,1009,,,2023-03-14 08:29:18,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
305,7,1009,,,2023-03-14 08:29:18,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
306,7,1009,,,2023-03-14 08:29:18,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
307,7,1009,,,2023-03-14 08:29:18,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
308,7,1009,,,2023-03-14 08:29:18,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
309,7,1009,,,2023-03-14 08:29:18,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
310,7,1009,,,2023-03-14 08:29:18,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
311,7,1009,,,2023-03-14 08:29:18,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
312,7,1009,,,2023-03-14 08:29:18,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
313,7,1009,,,2023-03-14 08:29:18,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
314,7,1009,,,2023-03-14 08:29:18,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
315,7,1009,,,2023-03-14 08:29:18,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
316,7,1009,,,2023-03-14 08:29:18,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
317,7,1009,,,2023-03-14 08:29:18,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
318,7,1009,,,2023-03-14 08:29:18,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
319,7,1009,,,2023-03-14 08:29:18,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
320,7,1009,,,2023-03-14 08:29:18,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
321,7,1009,,,2023-03-14 08:29:18,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
322,7,1009,,,2023-03-14 08:29:18,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
323,7,1009,,,2023-03-14 08:29:18,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
324,7,1009,,,2023-03-14 08:29:18,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
325,7,1009,,,2023-03-14 08:29:18,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
326,7,1009,,,2023-03-14 08:29:18,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
327,7,1009,,,2023-03-14 08:29:18,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
328,7,1009,,,2023-03-14 08:29:18,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
329,7,1009,,,2023-03-14 08:29:18,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
330,7,1009,,,2023-03-14 08:29:18,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
