Observation_ID,Date_of_observation,User_id,User_Tree_id,Species_id,Species_name,Lat,Long,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
235389.0,2018-12-01,18948.0,13913.0,1076.0,African Tulip-Spathodea campanulata,12.95195,77.57224,0.0,2.0,2.0,2.0,2.0,-2.0,-2.0,1.0,1.0,0.0,2018,43
711781.0,2023-09-02,27084.0,151976.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,32
356140.0,2019-09-16,12977.0,75258.0,1076.0,African Tulip-Spathodea campanulata,12.92025,77.6797,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,2019,33
711785.0,2023-09-09,27084.0,151976.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,33
711788.0,2023-09-16,27084.0,151976.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,33
711789.0,2023-09-23,27084.0,151976.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,34
711791.0,2023-09-30,27084.0,151976.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,35
356141.0,2019-09-16,12977.0,75259.0,1076.0,African Tulip-Spathodea campanulata,12.92025,77.6797,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2019,33
711792.0,2023-10-07,27084.0,151976.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,36
711794.0,2023-10-14,27084.0,151976.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,37
711797.0,2023-10-21,27084.0,151976.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,1.0,2.0,-2.0,-2.0,1.0,0.0,0.0,2023,38
711799.0,2023-10-28,27084.0,151976.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,1.0,0.0,0.0,2023,39
711801.0,2023-11-04,27084.0,151976.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,2.0,1.0,0.0,2023,40
711802.0,2023-11-11,27084.0,151976.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,2.0,1.0,0.0,2023,41
711803.0,2023-11-18,27084.0,151976.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,0.0,1.0,-2.0,-2.0,2.0,2.0,0.0,2023,42
711807.0,2023-11-25,27084.0,151976.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,0.0,1.0,-2.0,-2.0,1.0,2.0,1.0,2023,43
299237.0,2019-03-17,17878.0,39392.0,1076.0,African Tulip-Spathodea campanulata,13.36019,74.78391,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,2.0,-1.0,-1.0,2019,9
240705.0,2018-12-02,18964.0,19083.0,1076.0,African Tulip-Spathodea campanulata,13.07119,77.58176,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,2.0,1.0,1.0,2018,44
711808.0,2023-09-02,27084.0,151977.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,32
711810.0,2023-09-09,27084.0,151977.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,33
711811.0,2023-09-16,27084.0,151977.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,33
711849.0,2023-11-11,27084.0,151978.0,1076.0,African Tulip-Spathodea campanulata,15.83274,74.50822,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,2.0,1.0,0.0,2023,41
711851.0,2023-11-18,27084.0,151978.0,1076.0,African Tulip-Spathodea campanulata,15.83274,74.50822,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,1.0,2.0,1.0,2023,42
711852.0,2023-11-25,27084.0,151978.0,1076.0,African Tulip-Spathodea campanulata,15.83274,74.50822,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,1.0,2.0,1.0,2023,43
589041.0,2022-04-30,25007.0,114776.0,1076.0,African Tulip-Spathodea campanulata,12.32695,76.61765,0.0,1.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2022,15
589056.0,2022-04-30,25007.0,115912.0,1076.0,African Tulip-Spathodea campanulata,12.32747,76.61721,0.0,1.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2022,15
711847.0,2023-11-04,27084.0,151978.0,1076.0,African Tulip-Spathodea campanulata,15.83274,74.50822,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,1.0,0.0,0.0,2023,40
711814.0,2023-09-23,27084.0,151977.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,34
711816.0,2023-09-30,27084.0,151977.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,35
711819.0,2023-10-07,27084.0,151977.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,36
711820.0,2023-10-14,27084.0,151977.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,37
711822.0,2023-10-21,27084.0,151977.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,38
711823.0,2023-10-28,27084.0,151977.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,1.0,0.0,0.0,2023,39
711824.0,2023-11-04,27084.0,151977.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,1.0,0.0,0.0,2023,40
711825.0,2023-11-11,27084.0,151977.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,2.0,1.0,0.0,2023,41
711826.0,2023-11-18,27084.0,151977.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,0.0,1.0,-2.0,-2.0,2.0,1.0,0.0,2023,42
711827.0,2023-11-25,27084.0,151977.0,1076.0,African Tulip-Spathodea campanulata,15.83425,74.50813,0.0,2.0,0.0,0.0,1.0,-2.0,-2.0,1.0,2.0,1.0,2023,43
711828.0,2023-09-02,27084.0,151978.0,1076.0,African Tulip-Spathodea campanulata,15.83274,74.50822,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,32
711829.0,2023-09-09,27084.0,151978.0,1076.0,African Tulip-Spathodea campanulata,15.83274,74.50822,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,33
711830.0,2023-09-16,27084.0,151978.0,1076.0,African Tulip-Spathodea campanulata,15.83274,74.50822,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,33
711833.0,2023-09-30,27084.0,151978.0,1076.0,African Tulip-Spathodea campanulata,15.83274,74.50822,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,35
711836.0,2023-10-07,27084.0,151978.0,1076.0,African Tulip-Spathodea campanulata,15.83274,74.50822,0.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,36
711839.0,2023-10-14,27084.0,151978.0,1076.0,African Tulip-Spathodea campanulata,15.83274,74.50822,0.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,37
711842.0,2023-10-21,27084.0,151978.0,1076.0,African Tulip-Spathodea campanulata,15.83274,74.50822,0.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,38
711843.0,2023-10-28,27084.0,151978.0,1076.0,African Tulip-Spathodea campanulata,15.83274,74.50822,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,1.0,0.0,0.0,2023,39
711832.0,2023-09-23,27084.0,151978.0,1076.0,African Tulip-Spathodea campanulata,15.83274,74.50822,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,34
241058.0,2018-12-02,19359.0,19420.0,1076.0,African Tulip-Spathodea campanulata,13.08064,77.58372,0.0,2.0,0.0,-1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,2018,44
711375.0,2023-11-25,27084.0,151975.0,1076.0,African Tulip-Spathodea campanulata,15.83327,74.50785,0.0,2.0,0.0,0.0,1.0,-2.0,-2.0,2.0,1.0,0.0,2023,43
241147.0,2018-12-01,19235.0,19509.0,1076.0,African Tulip-Spathodea campanulata,13.07828,77.58431,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2018,43
711344.0,2023-09-02,27084.0,151975.0,1076.0,African Tulip-Spathodea campanulata,15.83327,74.50785,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,32
711348.0,2023-09-09,27084.0,151975.0,1076.0,African Tulip-Spathodea campanulata,15.83327,74.50785,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,33
298806.0,2019-03-17,18875.0,38970.0,1076.0,African Tulip-Spathodea campanulata,12.89511,77.60873,0.0,1.0,1.0,0.0,1.0,-2.0,-2.0,0.0,0.0,1.0,2019,9
711353.0,2023-09-23,27084.0,151975.0,1076.0,African Tulip-Spathodea campanulata,15.83327,74.50785,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,34
