Observation_ID,Date_of_observation,User_id,User_Tree_id,Species_id,Species_name,Lat,Long,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
488998.0,2021-03-08,17259.0,98238.0,1076.0,African Tulip-Spathodea campanulata,20.17316,85.689,0.0,1.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2021,8
507886.0,2021-06-29,17259.0,98238.0,1076.0,African Tulip-Spathodea campanulata,20.17316,85.689,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,23
577097.0,2022-03-03,17259.0,112023.0,1076.0,African Tulip-Spathodea campanulata,20.1699,85.68567,0.0,2.0,2.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2022,8
577102.0,2022-03-03,17259.0,98238.0,1076.0,African Tulip-Spathodea campanulata,20.17316,85.689,0.0,2.0,1.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2022,8
501340.0,2021-05-13,17259.0,98238.0,1076.0,African Tulip-Spathodea campanulata,20.17316,85.689,2.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,17
561135.0,2022-01-21,17259.0,98238.0,1076.0,African Tulip-Spathodea campanulata,20.17316,85.689,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2022,2
504895.0,2021-06-09,17259.0,98238.0,1076.0,African Tulip-Spathodea campanulata,20.17316,85.689,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,20
505721.0,2021-06-14,17259.0,98238.0,1076.0,African Tulip-Spathodea campanulata,20.17316,85.689,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,21
656334.0,2023-04-15,26932.0,135654.0,1076.0,African Tulip-Spathodea campanulata,20.39687,85.82449,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,1.0,1.0,1.0,2023,13
312041.0,2019-05-21,17259.0,46629.0,1076.0,African Tulip-Spathodea campanulata,20.17264,85.68936,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2019,18
