Observation_ID,Date_of_observation,User_id,User_Tree_id,Species_id,Species_name,Lat,Long,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
706354.0,2023-11-26,24966.0,149307.0,1199.0,Black Siris-Albizia odoratissima,26.34961,79.97925,0.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,43
580769.0,2022-03-21,23817.0,112446.0,1063.0,Amla-Phyllanthus emblica,26.92785,80.94153,2.0,0.0,1.0,2.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2022,10
656279.0,2023-04-15,27095.0,135215.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
656278.0,2023-04-15,27095.0,135214.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,2023,13
656277.0,2023-04-15,27095.0,135213.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,2023,13
656275.0,2023-04-15,27095.0,135211.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,2023,13
656274.0,2023-04-15,27095.0,135210.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,2023,13
656273.0,2023-04-15,27095.0,135209.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
656272.0,2023-04-15,27095.0,135208.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
656271.0,2023-04-15,27095.0,135207.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,2.0,-2.0,2023,13
656276.0,2023-04-15,27095.0,135212.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
656270.0,2023-04-15,27095.0,135206.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,13
654489.0,2023-04-08,27095.0,135207.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,1.0,0.0,2.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,2023,12
654477.0,2023-04-08,27095.0,135206.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,0.0,0.0,0.0,2.0,-2.0,-2.0,0.0,2.0,-2.0,2023,12
654497.0,2023-04-08,27095.0,135215.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,0.0,0.0,2.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,2023,12
654496.0,2023-04-08,27095.0,135214.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,0.0,0.0,2.0,2.0,-2.0,-2.0,0.0,2.0,-2.0,2023,12
654495.0,2023-04-08,27095.0,135213.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,0.0,0.0,2.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,2023,12
654494.0,2023-04-08,27095.0,135212.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,0.0,0.0,2.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,2023,12
654493.0,2023-04-08,27095.0,135211.0,1063.0,Amla-Phyllanthus emblica,28.54181,77.33261,2.0,0.0,0.0,2.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,2023,12
