Observation_ID,Date_of_observation,User_id,User_Tree_id,Species_id,Species_name,Lat,Long,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
587555.0,2022-04-26,23649.0,114607.0,1063.0,Amla-Phyllanthus emblica,25.19167,90.74045,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,15
330116.0,2019-06-17,18834.0,62291.0,1063.0,Amla-Phyllanthus emblica,25.52701,90.21002,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,22
330606.0,2019-06-17,17932.0,62781.0,1063.0,Amla-Phyllanthus emblica,25.4493,91.7518,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2019,22
329718.0,2019-06-17,18834.0,61896.0,1063.0,Amla-Phyllanthus emblica,25.52701,90.21002,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,22
329530.0,2019-06-17,18834.0,61716.0,1063.0,Amla-Phyllanthus emblica,25.52701,90.21002,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,22
331388.0,2019-06-17,17932.0,63533.0,1063.0,Amla-Phyllanthus emblica,25.57652,91.88592,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,22
236093.0,2018-12-01,18813.0,14558.0,1063.0,Amla-Phyllanthus emblica,25.70826,91.95082,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
291065.0,2019-03-15,18834.0,31760.0,1168.0,Apricot tree-Prunus armeniaca,25.46807,91.49847,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2019,9
290128.0,2019-03-15,18834.0,31072.0,1168.0,Apricot tree-Prunus armeniaca,25.51981,91.26692,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,9
259068.0,2019-01-04,18834.0,29743.0,1168.0,Apricot tree-Prunus armeniaca,25.70104,91.63722,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2019,0
240920.0,2018-12-02,18834.0,19284.0,1168.0,Apricot tree-Prunus armeniaca,25.70104,91.63722,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2018,44
302935.0,2019-03-18,18834.0,43107.0,1168.0,Apricot tree-Prunus armeniaca,25.51879,91.26871,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,10
293120.0,2019-03-16,18834.0,33571.0,1168.0,Apricot tree-Prunus armeniaca,25.70104,91.63722,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2019,9
588653.0,2022-04-26,23649.0,115566.0,1083.0,Arjun-Terminalia arjuna,25.19324,90.64664,2.0,1.0,0.0,2.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2022,15
323962.0,2019-06-16,17932.0,56225.0,1009.0,Axlewood-Anogeissus latifolia,25.56679,91.88317,2.0,2.0,1.0,0.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2019,21
320107.0,2019-06-15,17932.0,52368.0,1009.0,Axlewood-Anogeissus latifolia,25.56674,91.88309,2.0,2.0,0.0,0.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2019,21
329224.0,2019-06-17,17932.0,61410.0,1035.0,Banyan-Ficus benghalensis,25.58232,91.89062,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2019,22
315245.0,2019-06-14,17932.0,47603.0,1035.0,Banyan-Ficus benghalensis,25.57769,91.88811,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2019,21
329514.0,2019-06-17,17932.0,61700.0,1035.0,Banyan-Ficus benghalensis,25.4983,91.78313,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2019,22
