Observation_ID,Date_of_observation,User_id,User_Tree_id,Species_id,Species_name,Lat,Long,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
594988.0,2022-06-06,20039.0,112772.0,1198.0,Kardhai-Anogeissus pendula,28.48246,77.11449,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,20
600945.0,2022-07-16,20039.0,112772.0,1198.0,Kardhai-Anogeissus pendula,28.48246,77.11449,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,25
593275.0,2022-05-21,20039.0,112772.0,1198.0,Kardhai-Anogeissus pendula,28.48246,77.11449,1.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,18
604090.0,2022-08-07,20039.0,112772.0,1198.0,Kardhai-Anogeissus pendula,28.48246,77.11449,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2022,28
611628.0,2022-09-11,20039.0,112772.0,1198.0,Kardhai-Anogeissus pendula,28.48246,77.11449,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,2.0,1.0,-2.0,2022,33
584087.0,2022-04-14,20039.0,112772.0,1198.0,Kardhai-Anogeissus pendula,28.48246,77.11449,2.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,2.0,-2.0,2022,13
616278.0,2022-10-15,20039.0,112772.0,1198.0,Kardhai-Anogeissus pendula,28.48246,77.11449,2.0,2.0,0.0,0.0,1.0,-2.0,-2.0,1.0,2.0,-2.0,2022,37
591747.0,2022-05-12,20039.0,112772.0,1198.0,Kardhai-Anogeissus pendula,28.48246,77.11449,1.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,17
608791.0,2022-08-27,20039.0,112772.0,1198.0,Kardhai-Anogeissus pendula,28.48246,77.11449,0.0,2.0,0.0,2.0,1.0,-2.0,-2.0,1.0,0.0,-2.0,2022,31
599222.0,2022-07-04,20039.0,112772.0,1198.0,Kardhai-Anogeissus pendula,28.48246,77.11449,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,24
612857.0,2022-09-18,20039.0,112772.0,1198.0,Kardhai-Anogeissus pendula,28.48246,77.11449,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,2.0,1.0,-2.0,2022,34
626511.0,2022-12-10,20039.0,112772.0,1198.0,Kardhai-Anogeissus pendula,28.48246,77.11449,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,2.0,-2.0,2022,45
622581.0,2022-11-29,20039.0,112772.0,1198.0,Kardhai-Anogeissus pendula,28.48246,77.11449,0.0,2.0,0.0,0.0,1.0,-2.0,-2.0,1.0,2.0,-2.0,2022,43
707557.0,2023-11-29,24423.0,150138.0,1083.0,Arjun-Terminalia arjuna,28.6298,77.24586,1.0,2.0,0.0,-1.0,-1.0,-2.0,-2.0,2.0,2.0,-2.0,2023,43
357814.0,2019-09-19,19387.0,76447.0,1083.0,Arjun-Terminalia arjuna,28.49799,77.14786,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2019,34
618674.0,2022-11-05,20039.0,112655.0,1001.0,Babool-Acacia nilotica,28.4818,77.11037,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,40
661417.0,2023-05-10,20039.0,112655.0,1001.0,Babool-Acacia nilotica,28.4818,77.11037,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2023,17
583164.0,2022-04-07,20039.0,112655.0,1001.0,Babool-Acacia nilotica,28.4818,77.11037,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2022,12
391583.0,2020-01-18,21399.0,76620.0,1001.0,Babool-Acacia nilotica,28.48359,77.1086,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2020,2
600938.0,2022-07-16,20039.0,112655.0,1001.0,Babool-Acacia nilotica,28.4818,77.11037,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,25
608784.0,2022-08-27,20039.0,112655.0,1001.0,Babool-Acacia nilotica,28.4818,77.11037,1.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2022,31
371852.0,2019-11-11,21399.0,76620.0,1001.0,Babool-Acacia nilotica,28.48359,77.1086,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2019,41
382988.0,2019-12-18,21399.0,76620.0,1001.0,Babool-Acacia nilotica,28.48359,77.1086,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,46
374976.0,2019-11-28,21399.0,76620.0,1001.0,Babool-Acacia nilotica,28.48359,77.1086,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2019,43
599248.0,2022-07-04,20039.0,112655.0,1001.0,Babool-Acacia nilotica,28.4818,77.11037,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,24
701548.0,2023-11-09,28461.0,148008.0,1001.0,Babool-Acacia nilotica,28.64126,77.17759,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,41
364860.0,2019-10-23,21399.0,76620.0,1001.0,Babool-Acacia nilotica,28.48359,77.1086,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2019,38
593267.0,2022-05-21,20039.0,112655.0,1001.0,Babool-Acacia nilotica,28.4818,77.11037,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2022,18
387316.0,2019-12-30,21399.0,76620.0,1001.0,Babool-Acacia nilotica,28.48359,77.1086,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2020,47
616277.0,2022-10-15,20039.0,112655.0,1001.0,Babool-Acacia nilotica,28.4818,77.11037,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2022,37
363075.0,2019-10-10,21399.0,76620.0,1001.0,Babool-Acacia nilotica,28.48359,77.1086,-1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2019,37
615485.0,2022-10-12,20039.0,112655.0,1001.0,Babool-Acacia nilotica,28.4818,77.11037,2.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2022,37
594990.0,2022-06-06,20039.0,112655.0,1001.0,Babool-Acacia nilotica,28.4818,77.11037,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2022,20
589564.0,2022-05-01,20039.0,112655.0,1001.0,Babool-Acacia nilotica,28.4818,77.11037,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2022,15
584082.0,2022-04-14,20039.0,112655.0,1001.0,Babool-Acacia nilotica,28.4818,77.11037,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2022,13
604082.0,2022-08-07,20039.0,112655.0,1001.0,Babool-Acacia nilotica,28.4818,77.11037,1.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2022,28
612796.0,2022-09-18,20039.0,112655.0,1001.0,Babool-Acacia nilotica,28.4818,77.11037,1.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2022,34
591706.0,2022-05-12,20039.0,112655.0,1001.0,Babool-Acacia nilotica,28.4818,77.11037,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2022,17
