Date_of_observation,Species_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week,Lat,Long,Observation_ID,User_id,User_Tree_id
2022-04-25,Indian Horsechestnut-Aesculus indica,2.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2022,14,31.10819,77.13898,587331.0,25031.0,114431.0
2022-08-28,Indian Horsechestnut-Aesculus indica,2.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0,1.0,2.0,2022,30,31.09541,77.17576,609428.0,24061.0,121344.0
2022-08-28,Indian Horsechestnut-Aesculus indica,1.0,2.0,2.0,0.0,0.0,-2.0,-2.0,1.0,2.0,1.0,2022,30,31.09343,77.17807,609426.0,24061.0,121342.0
2022-08-28,Indian Horsechestnut-Aesculus indica,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,2.0,2.0,2022,30,31.09505,77.17705,609427.0,24061.0,121343.0
2022-08-28,Indian Horsechestnut-Aesculus indica,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,1.0,2022,30,31.09236,77.17745,609516.0,24061.0,121380.0
2021-08-01,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,27,30.95455,77.20875,516886.0,22645.0,95671.0
2021-03-21,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,10,30.95455,77.20875,492889.0,22645.0,95671.0
2021-06-06,Indian Mahogany-Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,20,30.95455,77.20875,504665.0,22645.0,95671.0
2021-03-14,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,9,30.95455,77.20875,491140.0,22645.0,95671.0
2021-01-03,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,0,30.95455,77.20875,463641.0,22645.0,95671.0
2021-07-18,Indian Mahogany-Toona ciliata,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,25,30.95455,77.20875,513358.0,22645.0,95671.0
2020-11-22,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,42,30.95455,77.20875,456637.0,22645.0,95671.0
2021-05-23,Indian Mahogany-Toona ciliata,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,18,30.95455,77.20875,503437.0,22645.0,95671.0
2021-05-30,Indian Mahogany-Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,19,30.95455,77.20875,504266.0,22645.0,95671.0
2020-12-20,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,45,30.95455,77.20875,461696.0,22645.0,95671.0
2021-11-20,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,2021,41,30.95455,77.20875,542862.0,22645.0,95671.0
2021-04-18,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,13,30.95455,77.20875,496484.0,22645.0,95671.0
2020-11-01,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,39,30.95455,77.20875,451419.0,22645.0,95671.0
2021-04-25,Indian Mahogany-Toona ciliata,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,14,30.95455,77.20875,497686.0,22645.0,95671.0
