Observation_ID,Date_of_observation,User_id,User_Tree_id,Species_name,Lat,Long,State_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
138246.0,2016-08-28,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,1.0,,0.0,0.0,,,0.0,1.0,,2016,31
138247.0,2016-09-05,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,2.0,,0.0,0.0,,,0.0,1.0,,2016,32
138248.0,2016-09-12,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,2.0,,0.0,0.0,,,0.0,0.0,,2016,33
138249.0,2016-09-19,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,2.0,,0.0,0.0,,,0.0,0.0,,2016,33
138250.0,2016-09-26,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,2.0,,1.0,0.0,,,0.0,0.0,,2016,34
135909.0,2016-08-22,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,1.0,,1.0,1.0,,,1.0,2.0,,2016,30
135891.0,2016-05-27,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,2.0,,0.0,1.0,,,1.0,0.0,,2016,19
135893.0,2016-06-03,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,2.0,,1.0,0.0,,,0.0,0.0,,2016,20
135895.0,2016-06-10,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,1.0,,1.0,0.0,,,0.0,0.0,,2016,20
135897.0,2016-06-17,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,2.0,,1.0,0.0,,,1.0,0.0,,2016,21
135899.0,2016-06-24,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,1.0,,1.0,1.0,,,1.0,0.0,,2016,22
135902.0,2016-07-04,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,1.0,,1.0,1.0,,,0.0,0.0,,2016,24
135904.0,2016-07-18,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,1.0,,1.0,1.0,,,1.0,0.0,,2016,25
135905.0,2016-07-25,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,1.0,,1.0,0.0,,,1.0,1.0,,2016,26
135906.0,2016-08-01,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,1.0,,0.0,1.0,,,1.0,1.0,,2016,27
135907.0,2016-08-08,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,1.0,,0.0,1.0,,,1.0,2.0,,2016,28
135908.0,2016-08-15,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,1.0,,0.0,1.0,,,1.0,2.0,,2016,29
135901.0,2016-07-08,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,2.0,,1.0,1.0,,,1.0,0.0,,2016,24
140056.0,2016-10-03,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,2.0,,1.0,0.0,,,1.0,0.0,,2016,35
140057.0,2016-10-10,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,2.0,,1.0,0.0,,,0.0,0.0,,2016,36
140058.0,2016-10-17,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,1.0,,2.0,1.0,,,1.0,1.0,,2016,37
145527.0,2016-10-24,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,2.0,,1.0,1.0,,,1.0,0.0,,2016,38
145529.0,2016-11-07,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,2.0,,1.0,1.0,,,1.0,1.0,,2016,40
145528.0,2016-10-31,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,2.0,,2.0,1.0,,,1.0,1.0,,2016,39
145530.0,2016-11-14,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,1.0,,2.0,1.0,,,2.0,1.0,,2016,41
145531.0,2016-11-21,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,1.0,,2.0,1.0,,,2.0,1.0,,2016,42
145532.0,2016-11-28,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,2.0,,2.0,1.0,,,2.0,2.0,,2016,43
145533.0,2016-12-05,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,2.0,,1.0,0.0,,,2.0,2.0,,2016,43
128227.0,2016-04-15,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,-1.0,,0.0,0.0,,,0.0,0.0,,2016,13
128682.0,2016-04-24,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,2.0,,0.0,0.0,,,0.0,1.0,,2016,14
129415.0,2016-05-02,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,2.0,,1.0,0.0,,,1.0,0.0,,2016,15
129416.0,2016-05-12,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,2.0,,1.0,0.0,,,1.0,0.0,,2016,17
130001.0,2016-05-20,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,2.0,2.0,,0.0,0.0,,,0.0,0.0,,2016,18
128910.0,2016-05-04,15050.0,8194.0,Amla- Phyllanthus emblica,30.74667,76.79424,Chandigarh,1.0,2.0,,0.0,1.0,,,1.0,0.0,,2016,16
