Date_of_observation,Species_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
2022-04-22,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,14
2022-09-24,Ber-Ziziphus mauritiana,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,34
2023-10-08,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2023,36
2022-09-10,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2022,32
2022-10-08,Ber-Ziziphus mauritiana,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,36
2023-08-05,Ber-Ziziphus mauritiana,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,27
2023-03-25,Ber-Ziziphus mauritiana,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,10
2023-11-27,Ber-Ziziphus mauritiana,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2023,42
2023-04-15,Ber-Ziziphus mauritiana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
2022-10-15,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,37
2022-10-01,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,35
2022-05-14,Ber-Ziziphus mauritiana,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2022,17
2023-03-24,Ber-Ziziphus mauritiana,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,10
2023-09-02,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2023,31
2022-07-09,Ber-Ziziphus mauritiana,1.0,1.0,1.0,0.0,0.0,,,1.0,1.0,,2022,24
2023-04-01,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,11
2022-12-07,Ber-Ziziphus mauritiana,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2022,43
2022-08-19,Ber-Ziziphus mauritiana,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,29
2022-12-02,Ber-Ziziphus mauritiana,-1.0,2.0,-1.0,-1.0,-1.0,-2.0,-2.0,2.0,2.0,-2.0,2022,43
2019-03-18,Ber-Ziziphus mauritiana,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2019,9
2023-01-14,Ber-Ziziphus mauritiana,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,1
2022-06-18,Ber-Ziziphus mauritiana,1.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2022,21
2023-12-23,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2023,45
2022-12-31,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,47
2023-04-02,Ber-Ziziphus mauritiana,1.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,11
2022-06-26,Ber-Ziziphus mauritiana,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2022,22
2023-01-28,Ber-Ziziphus mauritiana,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,3
2022-12-11,Ber-Ziziphus mauritiana,1.0,2.0,0.0,-1.0,-1.0,-2.0,-2.0,1.0,1.0,-2.0,2022,44
2022-08-13,Ber-Ziziphus mauritiana,1.0,2.0,0.0,1.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2022,28
2023-11-18,Ber-Ziziphus mauritiana,1.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,41
2022-06-11,Ber-Ziziphus mauritiana,1.0,2.0,2.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2022,20
2023-02-11,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,5
2022-07-12,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,24
2023-04-08,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,12
2022-11-12,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,40
2022-12-03,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,43
2022-07-30,Ber-Ziziphus mauritiana,1.0,2.0,1.0,-1.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,27
2022-11-26,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2022,42
2022-02-12,Ber-Ziziphus mauritiana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2022,5
2021-04-11,Ber-Ziziphus mauritiana,1.0,1.0,2.0,1.0,2.0,-2.0,-2.0,1.0,1.0,-2.0,2021,13
2021-01-20,Ber-Ziziphus mauritiana,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2021,2
2023-04-22,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2023,14
2021-11-20,Ber-Ziziphus mauritiana,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2021,41
2023-05-27,Ber-Ziziphus mauritiana,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,18
2023-09-09,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2023,32
2023-07-01,Ber-Ziziphus mauritiana,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2023,23
2023-06-03,Ber-Ziziphus mauritiana,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,19
2022-03-12,Ber-Ziziphus mauritiana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2022,9
2023-05-13,Ber-Ziziphus mauritiana,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,17
2023-07-15,Ber-Ziziphus mauritiana,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,25
2022-04-16,Ber-Ziziphus mauritiana,2.0,1.0,0.0,1.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2022,13
2021-09-04,Ber-Ziziphus mauritiana,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2021,31
2023-06-17,Ber-Ziziphus mauritiana,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,21
2023-09-16,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2023,33
2021-07-05,Ber-Ziziphus mauritiana,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2021,23
2021-03-16,Ber-Ziziphus mauritiana,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2021,9
2023-08-26,Ber-Ziziphus mauritiana,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2023,30
2022-03-26,Ber-Ziziphus mauritiana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2022,10
2022-02-26,Ber-Ziziphus mauritiana,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2022,7
2023-04-29,Ber-Ziziphus mauritiana,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,15
2021-02-17,Ber-Ziziphus mauritiana,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2021,6
2021-07-30,Ber-Ziziphus mauritiana,2.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,2021,27
2022-04-09,Ber-Ziziphus mauritiana,0.0,1.0,1.0,0.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2022,12
2023-07-08,Ber-Ziziphus mauritiana,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,24
2023-05-20,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,18
2023-08-19,Ber-Ziziphus mauritiana,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2023,29
2023-03-29,Bottle brush-Melaleuca viminalis,-1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,-1.0,-1.0,-2.0,2023,11
2023-11-28,Bottle brush-Melaleuca viminalis,0.0,2.0,0.0,-1.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,42
2023-12-03,Bottle brush-Melaleuca viminalis,0.0,2.0,-2.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,43
2022-04-23,Bottle brush-Melaleuca viminalis,0.0,2.0,2.0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2022,14
2023-12-03,Bottle brush-Melaleuca viminalis,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,43
2022-09-02,Bottle brush-Melaleuca viminalis,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,2022,31
2019-03-12,Bottle brush-Melaleuca viminalis,-2.0,1.0,-2.0,-2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,2019,9
2022-12-02,Bottle brush-Melaleuca viminalis,0.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2022,43
2023-12-01,Cannonball tree-Couroupita guianensis,2.0,2.0,2.0,2.0,1.0,-2.0,-2.0,2.0,-1.0,-1.0,2023,43
2022-12-11,Caribbean trumpet tree- Tabebuia aurea,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,2022,44
2023-03-30,Caribbean trumpet tree- Tabebuia aurea,2.0,1.0,0.0,0.0,1.0,-2.0,-2.0,1.0,0.0,0.0,2023,11
2023-03-30,Caribbean trumpet tree- Tabebuia aurea,0.0,0.0,0.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2023,11
2023-11-27,Caribbean trumpet tree- Tabebuia aurea,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,42
2019-06-16,Caribbean trumpet tree- Tabebuia aurea,1.0,2.0,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2019,21
2022-04-22,Caribbean trumpet tree- Tabebuia aurea,2.0,1.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,2022,14
2023-12-02,Caribbean trumpet tree- Tabebuia aurea,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,43
2022-08-19,Caribbean trumpet tree- Tabebuia aurea,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2022,29
2019-03-17,Caribbean trumpet tree- Tabebuia aurea,-2.0,-2.0,0.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2019,9
2022-12-07,Caribbean trumpet tree- Tabebuia aurea,1.0,2.0,0.0,-1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,2022,43
2022-08-20,Champa- Michelia champaca,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2022,29
2022-09-01,Champa- Michelia champaca,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,-1.0,-1.0,2022,31
2023-03-26,Champa- Michelia champaca,1.0,2.0,1.0,0.0,1.0,-2.0,-2.0,2.0,-1.0,0.0,2023,10
2023-04-02,Champa- Michelia champaca,1.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,1.0,-1.0,0.0,2023,11
2022-04-23,Chiku- Sapodilla-Manilkara zapota ,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2022,14
2022-08-19,Chiku- Sapodilla-Manilkara zapota ,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,29
2023-10-18,Chiku- Sapodilla-Manilkara zapota ,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2023,37
2023-11-21,Chiku- Sapodilla-Manilkara zapota ,1.0,2.0,0.0,1.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2023,41
2022-12-07,Chiku- Sapodilla-Manilkara zapota ,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,43
