Observation_ID,Date_of_observation,User_id,User_Tree_id,Species_name,Lat,Long,State_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
236724.0,2018-11-30,18939.0,15189.0,Amla- Phyllanthus emblica,23.27542,91.3421,Tripura,0.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
235202.0,2018-11-30,18939.0,13724.0,Arjun tree- Terminalia arjuna,23.27542,91.3421,Tripura,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
235195.0,2018-11-30,18939.0,13717.0,Arjun tree- Terminalia arjuna,23.27542,91.3421,Tripura,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2018,43
236685.0,2018-11-30,18939.0,15149.0,Beheda- Terminalia bellirica,23.27542,91.3421,Tripura,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
247554.0,2018-12-03,18939.0,25464.0,Ber-Ziziphus mauritiana,23.27542,91.3421,Tripura,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,2.0,0.0,-2.0,2018,43
235227.0,2018-11-30,18939.0,13749.0,Champa- Michelia champaca,23.27542,91.3421,Tripura,2.0,2.0,1.0,-1.0,0.0,-2.0,-2.0,2.0,1.0,1.0,2018,43
235270.0,2018-11-30,18939.0,13789.0,Coconut palm-Cocos nucifera,23.27542,91.3421,Tripura,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,2.0,0.0,-2.0,2018,43
239014.0,2018-12-01,18939.0,17462.0,Copper-pod- Peltophorum pterocarpum,23.27542,91.3421,Tripura,0.0,2.0,2.0,1.0,0.0,-2.0,-2.0,1.0,2.0,-2.0,2018,43
236559.0,2018-11-30,18939.0,15021.0,Copper-pod- Peltophorum pterocarpum,23.29048,91.31836,Tripura,2.0,2.0,0.0,2.0,1.0,-2.0,-2.0,2.0,0.0,-2.0,2018,43
236576.0,2018-11-30,18939.0,15040.0,Custard apple-Annona squamosa,23.27542,91.3421,Tripura,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2018,43
236457.0,2018-11-30,18939.0,14919.0,Drumstick tree-Moringa oleifera,23.27542,91.3421,Tripura,1.0,1.0,2.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
236451.0,2018-11-30,18939.0,14911.0,Drumstick tree-Moringa oleifera,23.27542,91.3421,Tripura,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
236605.0,2018-11-30,18939.0,15069.0,Frangipani- temple tree- Plumeria rubra,23.27542,91.3421,Tripura,0.0,0.0,0.0,2.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
235325.0,2018-11-30,18939.0,13845.0,Guava tree-Psidium guajava,23.27542,91.3421,Tripura,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0,2018,43
236765.0,2018-11-30,18939.0,15230.0,Indian laburnum- Cassia fistula,23.27542,91.3421,Tripura,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
235236.0,2018-11-30,18939.0,13758.0,Jackfruit- Artocarpus heterophyllus,23.27542,91.3421,Tripura,2.0,2.0,1.0,2.0,-2.0,2.0,2.0,2.0,0.0,-2.0,2018,43
235339.0,2018-11-30,18939.0,13859.0,Jamun- Syzygium cumini,23.27542,91.3421,Tripura,0.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
236658.0,2018-11-30,18939.0,15122.0,Khajur- Phoenix sylvestris,23.27542,91.3421,Tripura,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
235314.0,2018-11-30,18939.0,13835.0,Mango (all varieties)- Mangifera indica,23.27542,91.3421,Tripura,0.0,2.0,0.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0,2018,43
676019.0,2023-07-14,27797.0,141792.0,Nag champa- Mesua ferrea,23.66288,91.3051,Tripura,2.0,2.0,0.0,2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2023,25
235275.0,2018-11-30,18939.0,13795.0,Neem- Azadirachta indica,23.27542,91.3421,Tripura,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,2.0,-2.0,2018,43
236801.0,2018-11-30,18939.0,15267.0,Oriental cashew- Semecarpus anacardium,23.27542,91.3421,Tripura,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
238947.0,2018-12-01,18939.0,17394.0,Pomelo tree- Citrus maxima,23.27542,91.3421,Tripura,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2018,43
239031.0,2018-12-01,18939.0,17479.0,Red silk-cotton- Bombax ceiba,23.27542,91.3421,Tripura,0.0,1.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,2.0,1.0,2018,43
236737.0,2018-11-30,18939.0,15202.0,Sal- Shorea robusta,23.27542,91.3421,Tripura,2.0,2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
238969.0,2018-12-01,18939.0,17416.0,Siris- Albizia lebbeck,23.27542,91.3421,Tripura,1.0,2.0,2.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0,2018,43
235335.0,2018-11-30,18939.0,13856.0,Teak- Tectona grandis,23.27542,91.3421,Tripura,1.0,2.0,1.0,0.0,2.0,-2.0,-2.0,2.0,1.0,-2.0,2018,43
235347.0,2018-11-30,18939.0,13868.0,Toddy palm- Borassus flabellifer,23.27542,91.3421,Tripura,2.0,2.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,-2.0,2018,43
236634.0,2018-11-30,18939.0,15098.0,White silk-cotton- Ceiba pentandra,23.27542,91.3421,Tripura,1.0,2.0,1.0,2.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,2018,43
235258.0,2018-11-30,18939.0,13778.0,Wood Apple- Aegle marmelos,23.27542,91.3421,Tripura,0.0,2.0,2.0,0.0,0.0,-2.0,-2.0,2.0,1.0,-2.0,2018,43
