Date_of_observation,Species_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
2021-07-18,Indian Mahogany- Toona ciliata,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,25
2020-11-22,Indian Mahogany- Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,42
2021-05-23,Indian Mahogany- Toona ciliata,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,18
2021-05-30,Indian Mahogany- Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,19
2020-12-20,Indian Mahogany- Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,45
2021-11-20,Indian Mahogany- Toona ciliata,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,2021,41
2021-04-18,Indian Mahogany- Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,13
2020-11-01,Indian Mahogany- Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,39
2021-04-25,Indian Mahogany- Toona ciliata,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,14
2021-09-05,Indian Mahogany- Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,31
2021-05-02,Indian Mahogany- Toona ciliata,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,15
2021-03-28,Indian Mahogany- Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,11
2020-11-15,Indian Mahogany- Toona ciliata,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2020,41
2021-05-16,Indian Mahogany- Toona ciliata,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,17
2020-12-27,Indian Mahogany- Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,46
2021-05-09,Indian Mahogany- Toona ciliata,1.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,16
2020-11-08,Indian Mahogany- Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,40
2021-08-29,Indian Mahogany- Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,31
2021-04-04,Indian Mahogany- Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,12
2021-04-11,Indian Mahogany- Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,13
