Date_of_observation,Species_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
2022-04-22,African tulip- Spathodea campanulata,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,1.0,0.0,0.0,2022,14
2023-03-29,African tulip- Spathodea campanulata,2.0,1.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,11
2023-11-26,African tulip- Spathodea campanulata,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,42
2022-04-22,African tulip- Spathodea campanulata,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,1.0,1.0,0.0,2022,14
2023-07-14,African tulip- Spathodea campanulata,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,25
2019-03-17,African tulip- Spathodea campanulata,0.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,2019,9
2022-12-01,Amla- Phyllanthus emblica,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022,43
2022-12-01,Amla- Phyllanthus emblica,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2022,43
2023-07-09,Amla- Phyllanthus emblica,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,24
2023-04-02,Amla- Phyllanthus emblica,2.0,0.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,11
2023-04-01,Amla- Phyllanthus emblica,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,11
2023-04-01,Amla- Phyllanthus emblica,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2023,11
2023-04-01,Amla- Phyllanthus emblica,2.0,0.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,11
2023-04-01,Amla- Phyllanthus emblica,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2023,11
2019-03-16,Amla- Phyllanthus emblica,2.0,0.0,1.0,2.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2019,9
2023-11-27,Amla- Phyllanthus emblica,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023,42
2023-11-24,Amla- Phyllanthus emblica,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023,42
2023-11-24,Amla- Phyllanthus emblica,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,42
2023-11-24,Amla- Phyllanthus emblica,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,42
2022-08-20,Anogeissus pendula-Kardhai,2.0,1.0,0.0,2.0,2.0,-2.0,-2.0,1.0,0.0,-2.0,2022,29
2023-02-20,Anogeissus pendula-Kardhai,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,6
2023-03-30,Anogeissus pendula-Kardhai,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2023,11
2022-04-14,Anogeissus pendula-Kardhai,1.0,0.0,2.0,0.0,0.0,-2.0,-2.0,0.0,2.0,2.0,2022,13
2021-11-22,Anogeissus pendula-Kardhai,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,41
2022-08-15,Anogeissus pendula-Kardhai,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,1.0,0.0,0.0,2022,29
2022-12-02,Anogeissus pendula-Kardhai,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2022,43
2022-08-15,Anogeissus pendula-Kardhai,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2022,29
2019-09-13,Arjun tree- Terminalia arjuna,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,32
2023-07-09,Arjun tree- Terminalia arjuna,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2023,24
2022-08-16,Arjun tree- Terminalia arjuna,2.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,2.0,-2.0,2022,29
2021-11-24,Arjun tree- Terminalia arjuna,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,2.0,-2.0,2021,42
2023-04-01,Arjun tree- Terminalia arjuna,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,2.0,-2.0,2023,11
2022-04-23,Arjun tree- Terminalia arjuna,2.0,1.0,1.0,1.0,1.0,-2.0,-2.0,0.0,2.0,-2.0,2022,14
2023-11-24,Arjun tree- Terminalia arjuna,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2023,42
2023-12-13,Arjun tree- Terminalia arjuna,0.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,44
2023-11-27,Arjun tree- Terminalia arjuna,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2023,42
2023-02-05,Axlewood tree- Anogeissus latifolia,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,1.0,1.0,-2.0,2023,4
2023-03-20,Babool- Acacia nilotica,2.0,2.0,1.0,-2.0,2.0,-2.0,-2.0,1.0,1.0,-2.0,2023,10
2023-07-16,Babool- Acacia nilotica,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2023,25
2023-03-29,Babool- Acacia nilotica,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2023,11
2021-11-22,Babool- Acacia nilotica,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,1.0,0.0,-2.0,2021,41
2023-03-24,Babool- Acacia nilotica,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2023,10
2023-07-14,Babool- Acacia nilotica,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2023,25
2022-03-03,Babool- Acacia nilotica,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,1.0,0.0,-2.0,2022,7
2021-03-27,Babool- Acacia nilotica,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,2.0,-2.0,2021,11
2023-07-14,Babool- Acacia nilotica,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,25
2018-12-02,Babool- Acacia nilotica,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
2018-12-02,Babool- Acacia nilotica,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
2022-04-25,Babool- Acacia nilotica,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2022,14
2022-04-22,Babool- Acacia nilotica,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,2.0,1.0,-2.0,2022,14
2022-04-23,Babool- Acacia nilotica,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2022,14
2022-04-01,Babool- Acacia nilotica,0.0,2.0,2.0,2.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2022,11
2022-04-08,Babool- Acacia nilotica,2.0,1.0,2.0,2.0,1.0,-2.0,-2.0,1.0,2.0,-2.0,2022,12
2021-03-13,Babool- Acacia nilotica,1.0,2.0,2.0,-1.0,-1.0,-2.0,-2.0,2.0,0.0,-2.0,2021,9
2022-04-22,Babool- Acacia nilotica,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2022,14
2022-04-22,Babool- Acacia nilotica,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,2.0,0.0,-2.0,2022,14
2022-04-21,Babool- Acacia nilotica,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2022,14
2022-04-21,Babool- Acacia nilotica,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,2.0,0.0,-2.0,2022,14
2022-08-15,Babool- Acacia nilotica,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2022,29
2019-06-14,Babool- Acacia nilotica,2.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,21
2019-06-14,Babool- Acacia nilotica,1.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,21
2019-04-16,Babool- Acacia nilotica,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,2.0,-2.0,2019,13
2019-04-23,Babool- Acacia nilotica,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,2.0,-2.0,2019,14
2022-12-08,Babool- Acacia nilotica,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,2.0,1.0,-2.0,2022,44
2022-12-01,Babool- Acacia nilotica,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,1.0,0.0,-2.0,2022,43
2022-12-01,Babool- Acacia nilotica,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,1.0,0.0,-2.0,2022,43
2019-11-18,Babool- Acacia nilotica,2.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2019,41
2022-12-02,Babool- Acacia nilotica,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2022,43
2022-12-02,Babool- Acacia nilotica,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,1.0,0.0,-2.0,2022,43
2022-12-02,Babool- Acacia nilotica,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2022,43
2022-12-01,Babool- Acacia nilotica,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,43
2019-03-25,Babool- Acacia nilotica,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,1.0,-2.0,2019,10
2019-04-04,Babool- Acacia nilotica,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,2.0,-2.0,2019,12
2022-08-15,Babool- Acacia nilotica,2.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,2022,29
2019-03-18,Babool- Acacia nilotica,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2019,9
2022-12-14,Babool- Acacia nilotica,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0,2022,44
2019-03-19,Babool- Acacia nilotica,-1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2019,10
2022-08-16,Babool- Acacia nilotica,2.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2022,29
2019-10-19,Babool- Acacia nilotica,2.0,2.0,,1.0,1.0,,,0.0,0.0,,2019,37
2019-09-15,Babool- Acacia nilotica,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,33
