Observation_ID,Date_of_observation,User_id,User_Tree_id,Species_id,Species_name,Lat,Long,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
706979.0,2023-11-28,24966.0,149745.0,1076.0,African Tulip-Spathodea campanulata,23.86315,79.89724,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,1.0,0.0,0.0,2023,43
659070.0,2023-04-26,27347.0,136060.0,1199.0,Black Siris-Albizia odoratissima,21.77298,78.88921,2.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,15
502283.0,2020-01-16,22144.0,100504.0,1199.0,Black Siris-Albizia odoratissima,22.2095,78.84526,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-2.0,2020,2
361429.0,2019-09-30,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,35
447548.0,2020-10-19,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,1.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2020,38
447547.0,2020-10-19,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2020,38
710018.0,2023-12-02,20813.0,12305.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,2.0,1.0,0.0,2.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2023,44
560466.0,2022-01-17,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,2
624426.0,2022-12-04,25786.0,125326.0,1063.0,Amla-Phyllanthus emblica,22.63309,80.36168,0.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,44
560467.0,2022-01-17,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,2
710017.0,2023-12-02,20813.0,12304.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,2.0,1.0,0.0,2.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2023,44
361428.0,2019-09-30,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,35
275627.0,2019-02-11,20811.0,28488.0,1063.0,Amla-Phyllanthus emblica,22.23277,80.52184,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,5
623080.0,2022-12-01,20812.0,12436.0,1063.0,Amla-Phyllanthus emblica,22.97204,80.45768,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,43
446496.0,2020-10-05,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2020,36
446495.0,2020-09-28,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2020,35
446497.0,2020-10-12,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2020,37
562196.0,2022-01-24,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,3
446500.0,2020-10-12,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2020,37
446499.0,2020-10-05,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2020,36
446498.0,2020-09-28,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2020,35
562197.0,2022-01-24,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,3
618429.0,2022-11-03,20813.0,12304.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,40
275167.0,2019-01-14,20812.0,12436.0,1063.0,Amla-Phyllanthus emblica,22.97204,80.45768,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,1
275168.0,2019-01-21,20812.0,12436.0,1063.0,Amla-Phyllanthus emblica,22.97204,80.45768,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,2
275169.0,2019-01-28,20812.0,12436.0,1063.0,Amla-Phyllanthus emblica,22.97204,80.45768,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,3
709997.0,2023-12-02,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,2.0,1.0,0.0,1.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2023,44
709996.0,2023-12-02,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,2.0,1.0,0.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0,2023,44
275166.0,2019-01-07,20812.0,12436.0,1063.0,Amla-Phyllanthus emblica,22.97204,80.45768,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,0
618176.0,2022-10-31,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,2.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2022,39
707667.0,2023-11-29,20810.0,122413.0,1063.0,Amla-Phyllanthus emblica,22.37989,80.50717,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,43
686255.0,2023-08-26,20810.0,122413.0,1063.0,Amla-Phyllanthus emblica,22.37989,80.50717,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,31
618181.0,2022-10-31,20813.0,12305.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,2.0,2.0,0.0,1.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,39
618180.0,2022-10-31,20813.0,12304.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,2.0,2.0,0.0,1.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,39
618179.0,2022-10-31,20813.0,12303.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,2.0,2.0,0.0,1.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,39
618177.0,2022-10-31,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,2.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2022,39
624715.0,2022-12-05,20812.0,12313.0,1063.0,Amla-Phyllanthus emblica,23.02774,80.43553,0.0,0.0,1.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,44
710015.0,2023-12-02,20813.0,12303.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,2.0,1.0,0.0,2.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2023,44
618430.0,2022-11-03,20813.0,12303.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,40
618428.0,2022-11-03,20813.0,12305.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,40
560892.0,2022-01-20,20813.0,88545.0,1063.0,Amla-Phyllanthus emblica,22.40697,80.65882,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,2
617873.0,2022-10-29,20812.0,12313.0,1063.0,Amla-Phyllanthus emblica,23.02774,80.43553,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,39
618012.0,2022-10-30,20813.0,88545.0,1063.0,Amla-Phyllanthus emblica,22.40697,80.65882,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2022,39
560655.0,2022-01-19,20813.0,88545.0,1063.0,Amla-Phyllanthus emblica,22.40697,80.65882,0.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,2
622592.0,2022-11-29,20813.0,12304.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,1.0,1.0,0.0,1.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,43
619508.0,2022-11-12,20813.0,12304.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,2.0,2.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,41
450065.0,2020-10-26,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2020,39
450063.0,2020-10-26,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2020,39
619506.0,2022-11-12,20813.0,12303.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,2.0,2.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,41
619509.0,2022-11-12,20813.0,12305.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,2.0,2.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,41
619515.0,2022-11-12,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,2.0,2.0,0.0,1.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,41
619516.0,2022-11-12,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,2.0,2.0,0.0,1.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,41
687689.0,2023-09-03,20813.0,12303.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,32
687690.0,2023-09-03,20813.0,12304.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,2.0,1.0,0.0,2.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2023,32
687691.0,2023-09-03,20813.0,12305.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,2.0,1.0,0.0,2.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2023,32
687687.0,2023-09-03,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0,2023,32
356728.0,2019-09-16,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,33
687688.0,2023-09-03,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2023,32
356729.0,2019-09-16,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,33
621168.0,2022-11-22,20812.0,12436.0,1063.0,Amla-Phyllanthus emblica,22.97204,80.45768,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,42
567509.0,2022-02-07,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,4
567508.0,2022-01-31,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,4
567507.0,2022-02-07,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,4
567506.0,2022-01-31,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,4
566276.0,2022-02-04,20813.0,12305.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,1.0,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,4
566275.0,2022-02-04,20813.0,12304.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,1.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,4
566274.0,2022-02-04,20813.0,12303.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,1.0,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,4
270370.0,2019-01-07,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,0
270371.0,2019-01-14,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,1
270372.0,2019-01-21,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,2
270375.0,2019-01-07,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,0
270376.0,2019-01-14,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,1
270377.0,2019-01-21,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,2
270378.0,2019-01-28,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,3
567104.0,2022-02-07,20813.0,88545.0,1063.0,Amla-Phyllanthus emblica,22.40697,80.65882,1.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,4
270373.0,2019-01-28,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,3
358924.0,2019-09-23,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,34
358923.0,2019-09-23,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,34
622591.0,2022-11-29,20813.0,12303.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,1.0,1.0,0.0,1.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,43
618763.0,2022-11-03,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,40
618764.0,2022-11-03,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,40
622590.0,2022-11-29,20813.0,12305.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,1.0,1.0,0.0,1.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,43
622589.0,2022-11-29,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,1.0,0.0,1.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,43
622588.0,2022-11-29,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,1.0,0.0,1.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2022,43
274179.0,2019-01-21,20812.0,12336.0,1063.0,Amla-Phyllanthus emblica,22.98316,80.44656,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,2
274178.0,2019-01-14,20812.0,12336.0,1063.0,Amla-Phyllanthus emblica,22.98316,80.44656,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,1
274177.0,2019-01-07,20812.0,12336.0,1063.0,Amla-Phyllanthus emblica,22.98316,80.44656,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,0
688658.0,2023-09-07,20812.0,12313.0,1063.0,Amla-Phyllanthus emblica,23.02774,80.43553,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,32
274211.0,2019-01-28,20812.0,12427.0,1063.0,Amla-Phyllanthus emblica,23.00097,80.50551,1.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,3
274210.0,2019-01-21,20812.0,12427.0,1063.0,Amla-Phyllanthus emblica,23.00097,80.50551,1.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,2
274209.0,2019-01-14,20812.0,12427.0,1063.0,Amla-Phyllanthus emblica,23.00097,80.50551,1.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,1
274208.0,2019-01-07,20812.0,12427.0,1063.0,Amla-Phyllanthus emblica,23.00097,80.50551,1.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,0
274207.0,2019-01-01,20812.0,12427.0,1063.0,Amla-Phyllanthus emblica,23.00097,80.50551,1.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,0
274167.0,2019-01-28,20812.0,12336.0,1063.0,Amla-Phyllanthus emblica,22.98316,80.44656,0.0,2.0,-1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,3
688510.0,2023-09-06,20810.0,122413.0,1063.0,Amla-Phyllanthus emblica,22.37989,80.50717,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,32
563055.0,2022-01-27,20813.0,12303.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,3
563053.0,2022-01-27,20813.0,12305.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,3
563054.0,2022-01-27,20813.0,12304.0,1063.0,Amla-Phyllanthus emblica,22.46603,80.5891,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,3
619112.0,2022-11-08,20812.0,12436.0,1063.0,Amla-Phyllanthus emblica,22.97204,80.45768,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,40
340882.0,2019-07-22,20813.0,12393.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,26
340881.0,2019-07-22,20813.0,12392.0,1063.0,Amla-Phyllanthus emblica,22.46984,80.57734,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,26
522706.0,2021-08-27,20813.0,88545.0,1063.0,Amla-Phyllanthus emblica,22.40697,80.65882,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2021,31
