Observation_ID,Date_of_observation,User_id,User_Tree_id,Species_id,Species_name,Lat,Long,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
588499.0,2022-04-28,24997.0,115412.0,1076.0,African Tulip-Spathodea campanulata,19.04259,72.92728,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-1.0,-1.0,-1.0,2022,15
588501.0,2022-04-28,24997.0,115414.0,1076.0,African Tulip-Spathodea campanulata,19.04259,72.92728,0.0,1.0,1.0,0.0,1.0,-2.0,-2.0,-1.0,-1.0,-1.0,2022,15
256174.0,2018-12-23,16904.0,29550.0,1076.0,African Tulip-Spathodea campanulata,18.48504,73.79595,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2018,46
588496.0,2022-04-28,24997.0,115410.0,1076.0,African Tulip-Spathodea campanulata,19.04259,72.92728,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-1.0,-1.0,-1.0,2022,15
588493.0,2022-04-28,24997.0,115406.0,1076.0,African Tulip-Spathodea campanulata,19.04259,72.92728,-1.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-1.0,-1.0,-1.0,2022,15
240825.0,2018-12-02,18911.0,19190.0,1076.0,African Tulip-Spathodea campanulata,18.73607,73.68763,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,2.0,1.0,1.0,2018,44
709491.0,2023-12-01,15210.0,151514.0,1076.0,African Tulip-Spathodea campanulata,18.51914,73.84986,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,43
709490.0,2023-12-01,15210.0,151513.0,1076.0,African Tulip-Spathodea campanulata,18.51914,73.84986,2.0,2.0,2.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,43
613489.0,2022-09-22,24061.0,122617.0,1076.0,African Tulip-Spathodea campanulata,18.52311,73.76521,1.0,2.0,2.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2022,34
613524.0,2022-09-22,24061.0,122626.0,1076.0,African Tulip-Spathodea campanulata,18.52203,73.76534,1.0,2.0,2.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2022,34
690660.0,2023-09-19,15210.0,146028.0,1076.0,African Tulip-Spathodea campanulata,18.52517,73.77157,0.0,2.0,2.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,34
706315.0,2023-11-26,24966.0,149281.0,1076.0,African Tulip-Spathodea campanulata,18.5126,73.89852,0.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,0.0,2023,43
705987.0,2023-11-25,24966.0,149100.0,1076.0,African Tulip-Spathodea campanulata,18.51186,73.89726,0.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,43
291535.0,2019-03-15,17046.0,32159.0,1076.0,African Tulip-Spathodea campanulata,21.04733,75.85265,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2019,9
611825.0,2022-09-13,23449.0,122432.0,1076.0,African Tulip-Spathodea campanulata,18.487,73.90029,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2022,33
282114.0,2019-02-20,19842.0,30493.0,1076.0,African Tulip-Spathodea campanulata,19.87242,75.35183,2.0,1.0,1.0,2.0,2.0,-2.0,-2.0,1.0,1.0,1.0,2019,6
589437.0,2022-04-30,24997.0,116237.0,1076.0,African Tulip-Spathodea campanulata,19.03746,72.91925,1.0,2.0,0.0,-1.0,2.0,-2.0,-2.0,-1.0,-1.0,-1.0,2022,15
291551.0,2019-03-15,17046.0,32175.0,1076.0,African Tulip-Spathodea campanulata,21.04733,75.85265,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2019,9
705975.0,2023-11-25,24966.0,149097.0,1076.0,African Tulip-Spathodea campanulata,18.51327,73.89682,0.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,1.0,0.0,2023,43
524278.0,2021-09-04,23449.0,103074.0,1076.0,African Tulip-Spathodea campanulata,18.48756,73.89995,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2021,32
710613.0,2023-12-03,24966.0,152429.0,1076.0,African Tulip-Spathodea campanulata,18.5126,73.89852,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,44
710620.0,2023-12-03,24966.0,152436.0,1076.0,African Tulip-Spathodea campanulata,18.5126,73.89852,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,0.0,2023,44
710635.0,2023-12-02,18981.0,152449.0,1076.0,African Tulip-Spathodea campanulata,18.56736,73.88505,-1.0,2.0,2.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2023,44
710640.0,2023-12-01,18981.0,152452.0,1076.0,African Tulip-Spathodea campanulata,18.56854,73.884,0.0,2.0,2.0,0.0,2.0,-2.0,-2.0,2.0,1.0,0.0,2023,43
710706.0,2023-12-03,24966.0,152508.0,1076.0,African Tulip-Spathodea campanulata,18.51265,73.9006,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,44
624734.0,2022-12-05,15210.0,125525.0,1076.0,African Tulip-Spathodea campanulata,18.57084,73.56948,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,2022,44
251812.0,2018-12-02,19488.0,29146.0,1076.0,African Tulip-Spathodea campanulata,18.5305,73.8111,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2018,44
251811.0,2018-12-02,19488.0,29145.0,1076.0,African Tulip-Spathodea campanulata,18.5305,73.8111,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2018,44
606974.0,2022-08-21,15210.0,119824.0,1076.0,African Tulip-Spathodea campanulata,18.48471,73.80954,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2022,30
686055.0,2023-08-23,26933.0,144786.0,1076.0,African Tulip-Spathodea campanulata,18.97883,72.83887,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,30
710585.0,2023-12-03,24966.0,152409.0,1076.0,African Tulip-Spathodea campanulata,18.5126,73.89852,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,44
