,Date_of_observation,Species_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
2272,2022-08-27,Country Fig-Ficus racemosa,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,2022,30
2273,2021-01-03,Country Fig-Ficus racemosa,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2020,0
2274,2016-05-30,Country Fig-Ficus racemosa,1.0,2.0,,0.0,0.0,,,1.0,1.0,,2016,19
2275,2019-10-07,Country Fig-Ficus racemosa,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2019,36
2276,2022-05-22,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2022,18
2277,2020-10-16,Country Fig-Ficus racemosa,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2020,37
2278,2023-11-18,Country Fig-Ficus racemosa,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2023,41
2279,2023-11-18,Country Fig-Ficus racemosa,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2023,41
2280,2023-10-22,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,37
2281,2022-07-31,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2022,27
2282,2022-08-01,Country Fig-Ficus racemosa,2.0,2.0,0.0,,,-2.0,-2.0,2.0,2.0,-2.0,2022,27
2283,2022-11-20,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,2022,41
2284,2022-11-20,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,2022,41
2285,2022-07-30,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2022,27
2286,2022-07-31,Country Fig-Ficus racemosa,2.0,2.0,0.0,,,-2.0,-2.0,2.0,2.0,-2.0,2022,27
2287,2020-12-23,Country Fig-Ficus racemosa,0.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2020,46
2288,2019-08-02,Country Fig-Ficus racemosa,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2019,27
2289,2023-10-22,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2023,37
2290,2019-12-21,Country Fig-Ficus racemosa,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2019,45
2291,2017-07-08,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,2.0,1.0,,2017,24
2292,2022-05-22,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2022,18
2293,2022-07-23,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2022,26
2294,2022-07-23,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2022,26
2295,2017-06-15,Country Fig-Ficus racemosa,2.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2017,21
2296,2019-12-29,Country Fig-Ficus racemosa,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,2.0,-2.0,2019,46
2297,2016-03-30,Country Fig-Ficus racemosa,2.0,1.0,,0.0,0.0,,,1.0,0.0,,2016,11
2298,2021-01-10,Country Fig-Ficus racemosa,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2021,1
2299,2019-10-01,Country Fig-Ficus racemosa,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2019,35
2300,2020-12-16,Country Fig-Ficus racemosa,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2020,45
2301,2017-11-17,Country Fig-Ficus racemosa,2.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2017,41
2302,2022-12-04,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2022,43
2303,2022-12-04,Country Fig-Ficus racemosa,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2022,43
2304,2017-06-08,Country Fig-Ficus racemosa,2.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2017,20
2305,2017-07-15,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2017,25
2306,2017-06-22,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2017,22
2307,2017-02-09,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2017,5
2308,2017-06-30,Country Fig-Ficus racemosa,2.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2017,23
2309,2023-10-07,Country Fig-Ficus racemosa,2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,2023,36
2310,2017-10-20,Country Fig-Ficus racemosa,2.0,2.0,,-1.0,-1.0,,,2.0,1.0,,2017,37
2311,2022-09-18,Country Fig-Ficus racemosa,0.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2022,33
2312,2022-04-17,Country Fig-Ficus racemosa,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2022,13
2313,2022-04-17,Country Fig-Ficus racemosa,1.0,2.0,0.0,,,-2.0,-2.0,1.0,0.0,-2.0,2022,13
2314,2019-08-21,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2019,30
2315,2019-10-04,Country Fig-Ficus racemosa,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2019,35
2316,2019-08-16,Country Fig-Ficus racemosa,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2019,29
2317,2023-10-07,Country Fig-Ficus racemosa,2.0,1.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,2023,36
2318,2023-08-05,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,27
2319,2023-08-05,Country Fig-Ficus racemosa,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,27
2320,2019-08-11,Country Fig-Ficus racemosa,1.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2019,28
2321,2017-11-23,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,1.0,0.0,,2017,42
2322,2016-04-07,Country Fig-Ficus racemosa,1.0,2.0,,0.0,0.0,,,1.0,0.0,,2016,12
2323,2017-02-02,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2017,4
2324,2022-08-14,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2022,29
2325,2022-08-14,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2022,29
2326,2017-08-12,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,1.0,1.0,,2017,28
2327,2017-08-05,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,2.0,2.0,,2017,27
2328,2022-09-24,Country Fig-Ficus racemosa,2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2022,34
2329,2019-07-21,Country Fig-Ficus racemosa,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,1.0,-2.0,2019,26
2330,2022-09-24,Country Fig-Ficus racemosa,0.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2022,34
2331,2019-07-12,Country Fig-Ficus racemosa,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,2.0,-2.0,2019,24
2332,2019-07-09,Country Fig-Ficus racemosa,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,1.0,-2.0,2019,24
2333,2016-01-13,Country Fig-Ficus racemosa,0.0,2.0,,0.0,0.0,,,0.0,1.0,,2016,1
2334,2017-01-26,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2017,3
2335,2019-07-12,Country Fig-Ficus racemosa,1.0,2.0,2.0,0.0,0.0,-2.0,-2.0,2.0,2.0,-2.0,2019,24
2336,2019-07-12,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2019,24
2337,2020-12-27,Country Fig-Ficus racemosa,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2020,46
2338,2017-08-19,Country Fig-Ficus racemosa,2.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2017,29
2339,2019-10-12,Country Fig-Ficus racemosa,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2019,36
2340,2019-10-12,Country Fig-Ficus racemosa,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2019,36
2341,2019-07-26,Country Fig-Ficus racemosa,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2019,26
2342,2017-01-05,Country Fig-Ficus racemosa,2.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2017,0
2343,2022-11-13,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2022,40
2344,2022-11-13,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2022,40
2345,2017-07-27,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,1.0,2.0,,2017,26
2346,2020-10-24,Country Fig-Ficus racemosa,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2020,38
2347,2022-08-06,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2022,28
2348,2019-10-18,Country Fig-Ficus racemosa,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2019,37
2349,2019-10-16,Country Fig-Ficus racemosa,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2019,37
2350,2019-12-14,Country Fig-Ficus racemosa,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,1.0,-2.0,2019,44
2351,2022-08-06,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2022,28
2352,2019-06-16,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2019,21
2353,2017-07-23,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2017,26
2354,2022-09-18,Country Fig-Ficus racemosa,2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2022,33
2355,2019-01-10,Country Fig-Ficus racemosa,1.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2019,1
2356,2018-12-01,Country Fig-Ficus racemosa,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2018,43
2357,2018-12-01,Country Fig-Ficus racemosa,0.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2018,43
2358,2023-12-24,Country Fig-Ficus racemosa,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,46
2359,2016-10-14,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2016,37
2360,2023-12-31,Country Fig-Ficus racemosa,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,47
2361,2021-09-05,Country Fig-Ficus racemosa,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2021,31
2362,2023-12-24,Country Fig-Ficus racemosa,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,46
2363,2023-12-31,Country Fig-Ficus racemosa,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,47
2364,2023-09-23,Country Fig-Ficus racemosa,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,2.0,0.0,0.0,2023,34
2365,2021-04-04,Country Fig-Ficus racemosa,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,12
2366,2019-01-18,Country Fig-Ficus racemosa,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,2
2367,2023-01-22,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2023,2
2368,2023-01-22,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,2
2369,2022-01-09,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2022,1
2370,2019-01-17,Country Fig-Ficus racemosa,0.0,2.0,2.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2019,2
2371,2021-05-23,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2021,18
2372,2018-08-03,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,1.0,1.0,,2018,27
2373,2018-12-01,Country Fig-Ficus racemosa,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2018,43
2374,2023-05-27,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2023,18
2375,2023-05-27,Country Fig-Ficus racemosa,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2023,18
2376,2021-03-30,Country Fig-Ficus racemosa,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,11
2377,2019-01-03,Country Fig-Ficus racemosa,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2019,0
2378,2018-08-09,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2018,28
2379,2018-12-01,Country Fig-Ficus racemosa,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,2018,43
2380,2023-03-11,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2023,9
2381,2023-03-11,Country Fig-Ficus racemosa,0.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,9
2382,2016-07-27,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,1.0,1.0,,2016,26
2383,2021-05-30,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2021,19
2384,2018-12-01,Country Fig-Ficus racemosa,1.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,2018,43
2385,2018-09-25,Country Fig-Ficus racemosa,0.0,2.0,0.0,-1.0,-1.0,-2.0,-2.0,2.0,2.0,-2.0,2018,34
2386,2018-09-26,Country Fig-Ficus racemosa,0.0,2.0,0.0,-1.0,-1.0,-2.0,-2.0,2.0,2.0,-2.0,2018,34
2387,2021-05-16,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2021,17
2388,2019-01-25,Country Fig-Ficus racemosa,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,3
2389,2018-08-18,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2018,29
2390,2023-09-23,Country Fig-Ficus racemosa,2.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2023,34
2391,2018-12-01,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2018,43
2392,2018-03-23,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,2.0,1.0,,2018,10
2393,2016-07-13,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2016,25
2394,2023-03-04,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2023,8
2395,2023-03-04,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,8
2396,2018-12-01,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2018,43
2397,2018-03-23,Country Fig-Ficus racemosa,2.0,2.0,,0.0,0.0,,,0.0,2.0,,2018,10
2398,2018-07-16,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,2.0,1.0,,2018,25
2399,2023-03-19,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2023,10
2400,2023-09-10,Country Fig-Ficus racemosa,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2023,32
2401,2023-09-10,Country Fig-Ficus racemosa,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,32
2402,2016-10-21,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2016,37
2403,2023-01-08,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,1
2404,2023-01-08,Country Fig-Ficus racemosa,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,1
2405,2021-03-24,Country Fig-Ficus racemosa,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2021,10
2406,2023-03-19,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2023,10
2407,2018-07-09,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,2.0,1.0,,2018,24
2408,2019-03-16,Country Fig-Ficus racemosa,0.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2019,9
2409,2019-03-16,Country Fig-Ficus racemosa,0.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,2019,9
2410,2016-11-24,Country Fig-Ficus racemosa,2.0,0.0,,0.0,0.0,,,0.0,0.0,,2016,42
2411,2019-03-16,Country Fig-Ficus racemosa,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,2.0,-2.0,2019,9
2412,2022-01-16,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2022,2
2413,2018-03-09,Country Fig-Ficus racemosa,0.0,2.0,,2.0,2.0,,,2.0,1.0,,2018,8
2414,2023-03-25,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,2023,10
2415,2023-03-25,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,2023,10
2416,2021-06-13,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2021,21
2417,2016-08-01,Country Fig-Ficus racemosa,1.0,2.0,,0.0,0.0,,,1.0,0.0,,2016,27
2418,2016-09-20,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2016,33
2419,2016-07-05,Country Fig-Ficus racemosa,2.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2016,24
2420,2018-07-31,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,1.0,1.0,,2018,27
2421,2018-03-19,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,2.0,1.0,,2018,10
2422,2023-07-09,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2023,24
2423,2023-07-09,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2023,24
2424,2016-08-03,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,2.0,1.0,,2016,27
2425,2016-07-04,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2016,23
2426,2018-12-01,Country Fig-Ficus racemosa,2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2018,43
2427,2018-03-14,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,2.0,1.0,,2018,9
2428,2021-03-28,Country Fig-Ficus racemosa,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,11
2429,2018-07-27,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,1.0,1.0,,2018,26
2430,2023-01-14,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2023,1
2431,2023-01-14,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,1
2432,2021-06-06,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2021,20
2433,2022-03-04,Country Fig-Ficus racemosa,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,2022,8
2434,2018-05-04,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,2.0,1.0,,2018,15
2435,2019-03-07,Country Fig-Ficus racemosa,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,1.0,-2.0,2019,8
2436,2018-06-14,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2018,21
2437,2018-04-28,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2018,15
2438,2023-02-12,Country Fig-Ficus racemosa,1.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2023,5
2439,2023-02-12,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,5
2440,2022-02-13,Country Fig-Ficus racemosa,1.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2022,5
2441,2019-03-06,Country Fig-Ficus racemosa,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,2.0,1.0,-2.0,2019,8
2442,2023-06-11,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,20
2443,2023-06-11,Country Fig-Ficus racemosa,0.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,20
2444,2016-12-08,Country Fig-Ficus racemosa,2.0,0.0,,0.0,0.0,,,0.0,0.0,,2016,44
2445,2016-12-01,Country Fig-Ficus racemosa,2.0,0.0,,0.0,0.0,,,0.0,0.0,,2016,43
2446,2021-05-02,Country Fig-Ficus racemosa,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021,15
2447,2022-03-13,Country Fig-Ficus racemosa,2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,-2.0,2022,9
2448,2022-03-13,Country Fig-Ficus racemosa,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2022,9
2449,2018-06-18,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2018,21
2450,2018-12-02,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2018,43
2451,2016-10-04,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2016,35
2452,2018-09-16,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2018,33
2453,2021-04-25,Country Fig-Ficus racemosa,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021,14
2454,2018-12-02,Country Fig-Ficus racemosa,1.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2018,43
2455,2018-05-23,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,2.0,2.0,,2018,18
2456,2018-12-02,Country Fig-Ficus racemosa,0.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2018,43
2457,2018-05-18,Country Fig-Ficus racemosa,2.0,2.0,,-1.0,-1.0,,,2.0,2.0,,2018,17
2458,2023-06-17,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2023,21
2459,2023-06-17,Country Fig-Ficus racemosa,0.0,2.0,0.0,-2.0,-2.0,0.0,0.0,2.0,0.0,0.0,2023,21
2460,2019-02-21,Country Fig-Ficus racemosa,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,1.0,-2.0,2019,6
2461,2018-06-10,Country Fig-Ficus racemosa,2.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2018,20
2462,2018-05-12,Country Fig-Ficus racemosa,1.0,2.0,,-1.0,-1.0,,,2.0,0.0,,2018,16
2463,2019-02-28,Country Fig-Ficus racemosa,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,1.0,-2.0,2019,7
2464,2018-05-29,Country Fig-Ficus racemosa,2.0,2.0,,0.0,0.0,,,0.0,0.0,,2018,19
2465,2023-06-24,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,1.0,-2.0,2023,22
2466,2023-06-24,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,-2.0,2023,22
2467,2018-06-03,Country Fig-Ficus racemosa,2.0,2.0,,-1.0,-1.0,,,1.0,0.0,,2018,19
2468,2023-02-05,Country Fig-Ficus racemosa,2.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,-2.0,2023,4
2469,2016-08-10,Country Fig-Ficus racemosa,0.0,2.0,,-1.0,-1.0,,,2.0,1.0,,2016,28
2470,2023-12-16,Country Fig-Ficus racemosa,1.0,2.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,1.0,-2.0,2023,45
