Observation_ID,Date_of_observation,User_id,User_Tree_id,Species_id,Species_name,Lat,Long,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
281611.0,2019-02-11,19373.0,23275.0,1076.0,African Tulip-Spathodea campanulata,17.35661,78.42775,0.0,2.0,0.0,1.0,2.0,-2.0,-2.0,1.0,0.0,0.0,2019,5
281555.0,2019-02-04,19373.0,23275.0,1076.0,African Tulip-Spathodea campanulata,17.35661,78.42775,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2019,4
309265.0,2019-04-01,19373.0,23275.0,1076.0,African Tulip-Spathodea campanulata,17.35661,78.42775,0.0,2.0,0.0,0.0,1.0,-2.0,-2.0,2.0,1.0,0.0,2019,11
309249.0,2019-03-25,19373.0,23275.0,1076.0,African Tulip-Spathodea campanulata,17.35661,78.42775,0.0,2.0,0.0,0.0,1.0,-2.0,-2.0,2.0,0.0,0.0,2019,11
309233.0,2019-03-18,19373.0,23275.0,1076.0,African Tulip-Spathodea campanulata,17.35661,78.42775,0.0,2.0,0.0,0.0,1.0,-2.0,-2.0,2.0,0.0,0.0,2019,10
309202.0,2019-03-11,19373.0,23275.0,1076.0,African Tulip-Spathodea campanulata,17.35661,78.42775,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,2.0,0.0,0.0,2019,9
309281.0,2019-04-08,19373.0,23275.0,1076.0,African Tulip-Spathodea campanulata,17.35661,78.42775,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,1.0,0.0,2019,12
309297.0,2019-04-15,19373.0,23275.0,1076.0,African Tulip-Spathodea campanulata,17.35661,78.42775,0.0,1.0,0.0,0.0,0.0,-2.0,-2.0,2.0,1.0,0.0,2019,13
309156.0,2019-03-04,19373.0,23275.0,1076.0,African Tulip-Spathodea campanulata,17.35661,78.42775,0.0,2.0,0.0,0.0,2.0,-2.0,-2.0,2.0,0.0,0.0,2019,8
277464.0,2019-01-28,19373.0,23275.0,1076.0,African Tulip-Spathodea campanulata,17.35661,78.42775,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2019,3
