,Date_of_observation,Species_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
43,2018-02-01,Devil's Tree-Alstonia scholaris,1.0,2.0,,2.0,1.0,,,0.0,0.0,,2018,4
44,2018-03-12,Devil's Tree-Alstonia scholaris,2.0,2.0,,2.0,2.0,,,0.0,0.0,,2018,9
45,2018-04-02,Devil's Tree-Alstonia scholaris,2.0,2.0,,2.0,2.0,,,1.0,0.0,,2018,11
46,2016-08-01,Devil's Tree-Alstonia scholaris,2.0,2.0,,1.0,0.0,,,0.0,0.0,,2016,27
47,2016-08-02,Devil's Tree-Alstonia scholaris,2.0,2.0,,1.0,1.0,,,0.0,0.0,,2016,27
48,2021-01-30,Soft fig-Ficus mollis,2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2021,3
49,2021-01-30,Soft fig-Ficus mollis,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2021,3
50,2021-01-30,Five-leaved vitex-Vitex negundo,1.0,2.0,2.0,0.0,1.0,-2.0,-2.0,2.0,2.0,-2.0,2021,3
51,2019-06-09,Gamar-Gmelina arborea,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2019,20
52,2018-12-01,Grey Oak-Quercus leucotrichophora,0.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2018,43
53,2021-02-04,Guava tree-Psidium guajava,-1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2021,4
54,2017-01-08,Gulmohur-Delonix regia,0.0,1.0,,0.0,0.0,,,0.0,0.0,,2017,1
55,2017-01-19,Gulmohur-Delonix regia,0.0,2.0,,0.0,0.0,,,0.0,0.0,,2017,2
56,2016-11-14,Gulmohur-Delonix regia,-1.0,2.0,,-1.0,1.0,,,-1.0,1.0,,2016,41
57,2017-04-16,Gulmohur-Delonix regia,2.0,-1.0,,1.0,0.0,,,0.0,1.0,,2017,13
58,2016-09-01,Gulmohur-Delonix regia,1.0,0.0,,0.0,0.0,,,1.0,1.0,,2016,31
59,2016-10-27,Gulmohur-Delonix regia,0.0,2.0,,0.0,1.0,,,1.0,-1.0,,2016,38
60,2017-05-21,Gulmohur-Delonix regia,2.0,0.0,,2.0,2.0,,,0.0,0.0,,2017,18
61,2016-10-16,Gulmohur-Delonix regia,-1.0,2.0,,0.0,1.0,,,-1.0,1.0,,2016,37
62,2017-05-14,Gulmohur-Delonix regia,2.0,-1.0,,2.0,2.0,,,0.0,0.0,,2017,17
63,2017-05-08,Gulmohur-Delonix regia,2.0,-1.0,,2.0,2.0,,,0.0,0.0,,2017,16
64,2017-03-04,Gulmohur-Delonix regia,0.0,0.0,,0.0,0.0,,,0.0,0.0,,2017,8
65,2017-03-20,Gulmohur-Delonix regia,0.0,0.0,,0.0,0.0,,,0.0,0.0,,2017,10
66,2017-02-27,Gulmohur-Delonix regia,0.0,1.0,,0.0,0.0,,,0.0,1.0,,2017,7
67,2017-02-01,Gulmohur-Delonix regia,0.0,1.0,,0.0,0.0,,,0.0,0.0,,2017,4
68,2016-08-23,Gulmohur-Delonix regia,1.0,2.0,,1.0,2.0,,,2.0,-1.0,,2016,30
69,2017-06-10,Gulmohur-Delonix regia,2.0,1.0,,2.0,2.0,,,2.0,-1.0,,2017,20
70,2017-02-14,Gulmohur-Delonix regia,0.0,1.0,,0.0,0.0,,,0.0,1.0,,2017,5
71,2016-11-03,Gulmohur-Delonix regia,0.0,2.0,,0.0,1.0,,,0.0,0.0,,2016,39
72,2016-07-01,Gulmohur-Delonix regia,2.0,1.0,,1.0,2.0,,,0.0,0.0,,2016,23
73,2016-10-01,Gulmohur-Delonix regia,0.0,2.0,,1.0,1.0,,,1.0,0.0,,2016,35
74,2016-06-16,Gulmohur-Delonix regia,2.0,1.0,,1.0,2.0,,,1.0,2.0,,2016,21
75,2016-12-25,Gulmohur-Delonix regia,0.0,0.0,,0.0,0.0,,,0.0,1.0,,2016,46
76,2016-08-12,Gulmohur-Delonix regia,1.0,2.0,,0.0,0.0,,,1.0,2.0,,2016,28
77,2016-12-01,Gulmohur-Delonix regia,0.0,1.0,,0.0,0.0,,,1.0,1.0,,2016,43
78,2016-09-24,Gulmohur-Delonix regia,2.0,1.0,,2.0,1.0,,,0.0,0.0,,2016,34
79,2016-11-26,Gulmohur-Delonix regia,0.0,1.0,,0.0,0.0,,,0.0,1.0,,2016,42
80,2016-10-03,Gulmohur-Delonix regia,1.0,2.0,,1.0,1.0,,,1.0,1.0,,2016,35
81,2016-10-10,Gulmohur-Delonix regia,1.0,2.0,,-1.0,1.0,,,1.0,1.0,,2016,36
82,2016-12-08,Gulmohur-Delonix regia,1.0,2.0,,0.0,0.0,,,0.0,0.0,,2016,44
83,2018-12-02,Himalayan Cherry-Prunus cerasoides,2.0,2.0,0.0,0.0,2.0,-2.0,-2.0,1.0,0.0,-2.0,2018,43
84,2018-12-02,Himalayan Cherry-Prunus cerasoides,2.0,1.0,0.0,0.0,1.0,-2.0,-2.0,1.0,0.0,-2.0,2018,43
85,2018-12-02,Himalayan Cherry-Prunus cerasoides,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2018,43
86,2018-12-02,Himalayan Cherry-Prunus cerasoides,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2018,43
87,2018-12-02,Himalayan Cherry-Prunus cerasoides,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,1.0,0.0,-2.0,2018,43
88,2018-12-02,Himalayan Cherry-Prunus cerasoides,2.0,2.0,0.0,0.0,1.0,-2.0,-2.0,2.0,0.0,-2.0,2018,43
89,2018-12-02,Himalayan Cherry-Prunus cerasoides,2.0,2.0,0.0,0.0,1.0,-2.0,-2.0,2.0,0.0,-2.0,2018,43
90,2021-02-02,Himalayan Cherry-Prunus cerasoides,0.0,0.0,1.0,2.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2021,4
91,2021-01-21,Himalayan Cherry-Prunus cerasoides,0.0,0.0,1.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2021,2
92,2018-12-02,Himalayan Cherry-Prunus cerasoides,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
93,2018-12-02,Himalayan Cherry-Prunus cerasoides,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
94,2018-12-02,Himalayan Cherry-Prunus cerasoides,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
95,2021-01-21,Himalayan Maple-Acer sterculiaceum,0.0,0.0,2.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2021,2
96,2021-02-02,Himalayan Maple-Acer sterculiaceum,0.0,0.0,2.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2021,4
97,2016-05-27,Himalayan Rhododendron-Rhododendron arboreum,2.0,2.0,,0.0,0.0,,,0.0,0.0,,2016,19
98,2014-08-07,Himalayan Rhododendron-Rhododendron arboreum,2.0,2.0,,0.0,0.0,,,0.0,0.0,,2014,28
99,2019-06-08,Indian Horsechestnut-Aesculus indica,2.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2019,20
100,2023-10-21,Indian Horsechestnut-Aesculus indica,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,2.0,1.0,1.0,2023,37
101,2023-10-21,Indian Horsechestnut-Aesculus indica,0.0,2.0,2.0,0.0,0.0,-2.0,-2.0,1.0,2.0,2.0,2023,37
102,2022-08-28,Indian Horsechestnut-Aesculus indica,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,2.0,1.0,1.0,2022,30
103,2022-08-28,Indian Horsechestnut-Aesculus indica,1.0,2.0,2.0,0.0,0.0,-2.0,-2.0,2.0,2.0,2.0,2022,30
104,2022-08-28,Indian Horsechestnut-Aesculus indica,1.0,2.0,2.0,0.0,0.0,-2.0,-2.0,1.0,2.0,2.0,2022,30
105,2022-08-28,Indian Horsechestnut-Aesculus indica,1.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,2.0,2022,30
106,2022-04-25,Indian Horsechestnut-Aesculus indica,2.0,-2.0,-2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2022,14
107,2022-08-28,Indian Horsechestnut-Aesculus indica,2.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0,1.0,2.0,2022,30
108,2022-08-28,Indian Horsechestnut-Aesculus indica,1.0,2.0,2.0,0.0,0.0,-2.0,-2.0,1.0,2.0,1.0,2022,30
109,2022-08-28,Indian Horsechestnut-Aesculus indica,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,2.0,2.0,2022,30
110,2022-08-28,Indian Horsechestnut-Aesculus indica,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,1.0,1.0,1.0,2022,30
111,2021-08-01,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,27
112,2021-03-21,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,10
113,2021-06-06,Indian Mahogany-Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,20
114,2021-03-14,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,9
115,2021-01-03,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,0
116,2021-07-18,Indian Mahogany-Toona ciliata,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,25
117,2020-11-22,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,42
118,2021-05-23,Indian Mahogany-Toona ciliata,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,18
119,2021-05-30,Indian Mahogany-Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,19
120,2020-12-20,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,45
121,2021-11-20,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,2021,41
122,2021-04-18,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,13
123,2020-11-01,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,39
124,2021-04-25,Indian Mahogany-Toona ciliata,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,14
125,2021-09-05,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,31
126,2021-05-02,Indian Mahogany-Toona ciliata,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,15
127,2021-03-28,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,11
128,2020-11-15,Indian Mahogany-Toona ciliata,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2020,41
129,2021-05-16,Indian Mahogany-Toona ciliata,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,17
130,2020-12-27,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,46
131,2021-05-09,Indian Mahogany-Toona ciliata,1.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,16
132,2020-11-08,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,40
133,2021-08-29,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,31
134,2021-04-04,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,12
135,2021-04-11,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,13
136,2020-11-29,Indian Mahogany-Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,43
137,2021-01-31,Indian Mahogany-Toona ciliata,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,3
138,2021-06-27,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,22
139,2021-02-21,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6
140,2021-02-28,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,7
141,2021-01-17,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,2
142,2021-07-11,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,24
143,2020-12-13,Indian Mahogany-Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,44
144,2021-01-24,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,3
145,2021-02-07,Indian Mahogany-Toona ciliata,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,4
146,2020-12-06,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2020,43
147,2020-10-18,Indian Mahogany-Toona ciliata,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,37
148,2020-10-11,Indian Mahogany-Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,36
149,2021-07-04,Indian Mahogany-Toona ciliata,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,23
150,2021-02-14,Indian Mahogany-Toona ciliata,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,5
151,2021-06-13,Indian Mahogany-Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,21
152,2021-01-10,Indian Mahogany-Toona ciliata,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,1
153,2021-06-20,Indian Mahogany-Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,22
154,2020-10-25,Indian Mahogany-Toona ciliata,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,38
155,2018-06-08,Jacaranda-Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,2.0,1.0,,2018,20
156,2023-05-13,Jacaranda-Jacaranda mimosifolia,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,17
157,2019-06-17,Jacaranda-Jacaranda mimosifolia,2.0,-1.0,0.0,-1.0,2.0,-2.0,-2.0,-1.0,2.0,2.0,2019,21
158,2016-12-09,Jacaranda-Jacaranda mimosifolia,1.0,2.0,,0.0,0.0,,,1.0,0.0,,2016,44
159,2016-06-01,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,1.0,2.0,,,0.0,2.0,,2016,19
160,2018-11-02,Jacaranda-Jacaranda mimosifolia,1.0,2.0,,0.0,0.0,,,2.0,1.0,,2018,39
161,2018-10-26,Jacaranda-Jacaranda mimosifolia,1.0,2.0,,0.0,0.0,,,0.0,1.0,,2018,38
162,2018-09-14,Jacaranda-Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,1.0,,2018,33
163,2018-10-19,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,1.0,1.0,,2018,37
164,2018-10-12,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,1.0,1.0,,2018,36
165,2016-08-05,Jacaranda-Jacaranda mimosifolia,2.0,1.0,,1.0,0.0,,,2.0,1.0,,2016,28
166,2017-07-28,Jacaranda-Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,1.0,,2017,26
167,2018-03-02,Jacaranda-Jacaranda mimosifolia,1.0,1.0,,0.0,0.0,,,1.0,0.0,,2018,7
168,2018-10-05,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,1.0,1.0,,2018,35
169,2018-09-28,Jacaranda-Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,1.0,,2018,34
170,2018-02-23,Jacaranda-Jacaranda mimosifolia,0.0,1.0,,0.0,0.0,,,0.0,1.0,,2018,6
171,2015-12-03,Jacaranda-Jacaranda mimosifolia,0.0,2.0,,0.0,0.0,,,0.0,2.0,,2015,43
172,2018-09-21,Jacaranda-Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,1.0,,2018,33
173,2018-03-09,Jacaranda-Jacaranda mimosifolia,0.0,1.0,,0.0,0.0,,,0.0,1.0,,2018,8
174,2018-11-23,Jacaranda-Jacaranda mimosifolia,1.0,2.0,,0.0,0.0,,,1.0,0.0,,2018,42
175,2018-11-16,Jacaranda-Jacaranda mimosifolia,1.0,2.0,,0.0,0.0,,,1.0,0.0,,2018,41
176,2018-11-09,Jacaranda-Jacaranda mimosifolia,1.0,2.0,,0.0,0.0,,,1.0,0.0,,2018,40
177,2016-06-15,Jacaranda-Jacaranda mimosifolia,1.0,2.0,,0.0,1.0,,,0.0,1.0,,2016,21
178,2018-09-07,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,0.0,1.0,,2018,32
179,2018-08-24,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,1.0,1.0,,,1.0,1.0,,2018,30
180,2018-08-17,Jacaranda-Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,1.0,,2018,29
181,2018-08-31,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,1.0,1.0,,,1.0,1.0,,2018,31
182,2017-06-16,Jacaranda-Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,2.0,1.0,,2017,21
183,2016-07-22,Jacaranda-Jacaranda mimosifolia,2.0,1.0,,1.0,0.0,,,2.0,2.0,,2016,26
184,2018-05-11,Jacaranda-Jacaranda mimosifolia,2.0,1.0,,1.0,0.0,,,2.0,1.0,,2018,16
185,2016-06-13,Jacaranda-Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,2.0,,2016,21
186,2017-06-23,Jacaranda-Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,2.0,1.0,,2017,22
187,2017-06-30,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,1.0,0.0,,,1.0,2.0,,2017,23
188,2016-12-30,Jacaranda-Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,2.0,,2016,47
189,2017-06-09,Jacaranda-Jacaranda mimosifolia,1.0,1.0,,0.0,0.0,,,2.0,1.0,,2017,20
190,2022-05-13,Jacaranda-Jacaranda mimosifolia,2.0,1.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,2022,17
191,2022-05-20,Jacaranda-Jacaranda mimosifolia,2.0,1.0,1.0,2.0,1.0,-2.0,-2.0,1.0,0.0,1.0,2022,18
192,2019-01-04,Jacaranda-Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,0.0,,2019,0
193,2019-01-18,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,1.0,0.0,,,1.0,1.0,,2019,2
194,2016-09-21,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,1.0,1.0,,2016,34
195,2016-06-16,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,0.0,2.0,,2016,21
196,2019-01-25,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,1.0,1.0,,2019,3
197,2019-02-01,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,1.0,0.0,,,1.0,0.0,,2019,4
198,2019-02-08,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,1.0,1.0,,2019,5
199,2019-02-15,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,1.0,1.0,,,1.0,1.0,,2019,5
200,2019-02-22,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,1.0,2.0,,,1.0,1.0,,2019,6
201,2019-03-01,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,1.0,1.0,,,1.0,1.0,,2019,7
202,2019-03-08,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,2.0,2.0,,,1.0,1.0,,2019,8
203,2019-03-15,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,2.0,2.0,,,2.0,2.0,,2019,9
204,2019-03-22,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,2.0,2.0,,,2.0,2.0,,2019,10
205,2019-03-29,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,2.0,2.0,,,2.0,2.0,,2019,11
206,2019-04-05,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,1.0,1.0,,,2.0,2.0,,2019,12
207,2019-04-12,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,1.0,1.0,,,2.0,2.0,,2019,13
208,2019-04-19,Jacaranda-Jacaranda mimosifolia,2.0,2.0,,2.0,2.0,,,2.0,2.0,,2019,14
