Observation_ID,Date_of_observation,User_id,User_Tree_id,Species_id,Species_name,Lat,Long,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
671588.0,2023-07-07,27552.0,137961.0,1076.0,African Tulip-Spathodea campanulata,22.4961,88.37246,0.0,2.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,24
318161.0,2019-06-15,19874.0,50512.0,1076.0,African Tulip-Spathodea campanulata,23.542,87.32584,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2019,21
318157.0,2019-06-15,19874.0,50508.0,1076.0,African Tulip-Spathodea campanulata,23.542,87.32584,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2019,21
242728.0,2018-12-02,18845.0,21081.0,1076.0,African Tulip-Spathodea campanulata,23.62058,87.28173,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2018,44
242721.0,2018-12-02,18845.0,21075.0,1076.0,African Tulip-Spathodea campanulata,23.6397,87.27334,1.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2018,44
242811.0,2018-12-02,18845.0,21156.0,1076.0,African Tulip-Spathodea campanulata,23.58166,87.28011,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2018,44
672159.0,2023-07-09,27552.0,138416.0,1076.0,African Tulip-Spathodea campanulata,22.48834,88.36203,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,24
672146.0,2023-07-09,27552.0,138405.0,1076.0,African Tulip-Spathodea campanulata,22.48841,88.36216,1.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,24
293695.0,2019-03-16,19874.0,34009.0,1076.0,African Tulip-Spathodea campanulata,23.542,87.32584,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,-1.0,-1.0,-1.0,2019,9
322436.0,2019-06-16,19266.0,54697.0,1076.0,African Tulip-Spathodea campanulata,22.31608,87.3139,0.0,2.0,1.0,0.0,2.0,-2.0,-2.0,0.0,1.0,1.0,2019,21
