,Date_of_observation,Species_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
629,2023-05-29,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,19
630,2023-05-29,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,19
631,2023-05-29,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,19
632,2023-05-29,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,19
633,2023-05-29,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,19
634,2023-05-29,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,19
635,2023-05-29,Copper-pod-Peltophorum pterocarpum,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,19
636,2023-05-29,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,2.0,-2.0,2023,19
637,2023-11-23,Copper-pod-Peltophorum pterocarpum,2.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,42
638,2023-07-13,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,24
639,2023-09-02,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,31
640,2023-09-02,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,31
641,2023-09-02,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2023,31
642,2023-07-13,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,24
643,2023-09-02,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,31
644,2023-08-10,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,28
645,2023-08-10,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,28
646,2023-08-10,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,28
647,2023-08-10,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2023,28
648,2023-08-10,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,28
649,2023-08-10,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2023,28
650,2023-08-10,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2023,28
651,2023-08-10,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2023,28
652,2023-08-10,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2023,28
653,2023-07-13,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,24
654,2023-07-13,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,24
655,2023-07-13,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2023,24
656,2023-09-02,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,31
657,2023-11-04,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,39
658,2023-11-04,Copper-pod-Peltophorum pterocarpum,0.0,1.0,1.0,0.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,39
659,2023-11-04,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,39
660,2023-09-02,Copper-pod-Peltophorum pterocarpum,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,31
661,2023-07-13,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,24
662,2023-07-13,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,24
663,2023-09-02,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,31
664,2023-07-13,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,24
665,2023-07-13,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,24
666,2023-07-13,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,24
667,2023-09-02,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,31
668,2023-08-10,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2023,28
669,2023-11-04,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,39
670,2023-11-04,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,39
671,2023-11-04,Copper-pod-Peltophorum pterocarpum,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,39
672,2023-11-04,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,39
673,2023-11-04,Copper-pod-Peltophorum pterocarpum,0.0,1.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,39
674,2023-11-04,Copper-pod-Peltophorum pterocarpum,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,39
675,2023-11-04,Copper-pod-Peltophorum pterocarpum,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2023,39
676,2023-09-02,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,31
677,2023-09-02,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,31
678,2023-07-03,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,23
679,2023-07-03,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,23
680,2023-07-03,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,23
681,2023-07-03,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,23
682,2023-07-03,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,23
683,2023-07-03,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,23
684,2023-07-03,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,23
685,2023-07-03,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,23
686,2023-07-03,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,23
687,2023-07-03,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,23
688,2022-05-29,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2022,19
689,2023-06-26,Copper-pod-Peltophorum pterocarpum,1.0,0.0,0.0,1.0,1.0,,,0.0,1.0,,2023,22
690,2023-06-26,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,22
691,2023-06-26,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,22
692,2023-06-26,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,22
693,2023-06-26,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,22
694,2023-06-26,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,22
695,2023-06-26,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,22
696,2023-06-26,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,22
697,2023-06-26,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,22
698,2023-06-26,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,22
699,2017-04-07,Copper-pod-Peltophorum pterocarpum,2.0,1.0,,2.0,2.0,,,0.0,2.0,,2017,12
700,2023-04-16,Copper-pod-Peltophorum pterocarpum,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2023,13
701,2023-04-16,Copper-pod-Peltophorum pterocarpum,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2023,13
702,2023-04-16,Copper-pod-Peltophorum pterocarpum,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2023,13
703,2023-04-22,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,14
704,2023-04-15,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
705,2023-04-08,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,12
706,2023-04-09,Copper-pod-Peltophorum pterocarpum,2.0,1.0,1.0,1.0,2.0,-2.0,-2.0,1.0,0.0,-2.0,2023,12
707,2023-04-09,Copper-pod-Peltophorum pterocarpum,2.0,1.0,0.0,1.0,2.0,-2.0,-2.0,1.0,0.0,-2.0,2023,12
708,2023-04-09,Copper-pod-Peltophorum pterocarpum,2.0,1.0,1.0,1.0,2.0,-2.0,-2.0,1.0,0.0,-2.0,2023,12
709,2023-08-26,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2023,30
710,2023-08-26,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,30
711,2023-08-26,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,30
712,2023-08-26,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,30
713,2023-08-26,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,30
714,2023-08-01,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,27
715,2023-08-01,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,27
716,2023-04-18,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
717,2023-04-18,Copper-pod-Peltophorum pterocarpum,2.0,2.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
718,2023-04-18,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
719,2023-04-18,Copper-pod-Peltophorum pterocarpum,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,13
720,2023-04-18,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
721,2023-04-18,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
722,2023-04-18,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,2.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
723,2023-04-18,Copper-pod-Peltophorum pterocarpum,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
724,2023-04-18,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
725,2023-04-18,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,13
726,2023-08-01,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,27
727,2023-08-26,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,30
728,2023-11-26,Copper-pod-Peltophorum pterocarpum,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,42
729,2023-11-26,Copper-pod-Peltophorum pterocarpum,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,42
730,2023-11-26,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,42
731,2023-11-26,Copper-pod-Peltophorum pterocarpum,0.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,42
732,2023-11-26,Copper-pod-Peltophorum pterocarpum,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,42
733,2023-11-26,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,42
734,2023-11-26,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,42
735,2023-11-26,Copper-pod-Peltophorum pterocarpum,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,42
736,2023-11-26,Copper-pod-Peltophorum pterocarpum,0.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,42
737,2023-04-14,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2023,13
738,2023-04-14,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
739,2023-04-14,Copper-pod-Peltophorum pterocarpum,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,1.0,-2.0,2023,13
740,2023-04-14,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
741,2023-04-14,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,13
742,2023-04-14,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,13
743,2023-04-14,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,13
744,2023-04-14,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,2.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,13
745,2023-04-14,Copper-pod-Peltophorum pterocarpum,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,13
746,2023-04-14,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,13
747,2023-11-26,Copper-pod-Peltophorum pterocarpum,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,42
748,2023-08-01,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,27
749,2023-05-01,Copper-pod-Peltophorum pterocarpum,2.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,15
750,2023-04-03,Copper-pod-Peltophorum pterocarpum,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,11
751,2023-10-20,Copper-pod-Peltophorum pterocarpum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,37
752,2023-05-01,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,15
753,2023-04-03,Copper-pod-Peltophorum pterocarpum,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,11
754,2023-04-03,Copper-pod-Peltophorum pterocarpum,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,11
755,2023-10-20,Copper-pod-Peltophorum pterocarpum,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,37
756,2023-04-03,Copper-pod-Peltophorum pterocarpum,2.0,1.0,1.0,1.0,0.0,,,0.0,0.0,,2023,11
757,2023-05-01,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2023,15
758,2023-04-03,Copper-pod-Peltophorum pterocarpum,2.0,1.0,1.0,1.0,0.0,,,0.0,0.0,,2023,11
759,2023-05-01,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,2023,15
760,2023-05-01,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,15
761,2023-05-01,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,15
762,2023-05-01,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,2023,15
763,2023-08-26,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,30
764,2023-04-03,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2023,11
765,2023-08-26,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2023,30
766,2023-04-03,Copper-pod-Peltophorum pterocarpum,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,11
767,2023-04-03,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,11
768,2023-08-26,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,30
769,2023-04-03,Copper-pod-Peltophorum pterocarpum,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,11
770,2023-04-03,Copper-pod-Peltophorum pterocarpum,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,11
771,2023-04-03,Copper-pod-Peltophorum pterocarpum,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,11
772,2023-05-01,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,2.0,1.0,-2.0,-2.0,0.0,1.0,-2.0,2023,15
773,2023-05-05,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,16
774,2023-10-20,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2023,37
775,2023-05-05,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,16
776,2023-05-05,Copper-pod-Peltophorum pterocarpum,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,1.0,-2.0,2023,16
777,2023-05-05,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,16
778,2023-10-20,Copper-pod-Peltophorum pterocarpum,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2023,37
779,2023-08-26,Copper-pod-Peltophorum pterocarpum,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,30
780,2023-10-20,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2023,37
781,2023-10-20,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,37
782,2023-10-20,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,37
783,2023-05-05,Copper-pod-Peltophorum pterocarpum,0.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,2.0,-2.0,2023,16
784,2023-10-20,Copper-pod-Peltophorum pterocarpum,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,37
785,2023-05-01,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,15
786,2023-05-05,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2023,16
787,2023-05-05,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,16
788,2023-05-05,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,16
789,2023-05-01,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,15
790,2023-09-16,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,33
791,2023-09-16,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,33
792,2023-09-16,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,33
793,2023-10-20,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,37
794,2023-05-05,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2023,16
795,2023-09-16,Copper-pod-Peltophorum pterocarpum,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,33
796,2023-05-05,Copper-pod-Peltophorum pterocarpum,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2023,16
797,2023-10-20,Copper-pod-Peltophorum pterocarpum,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,37
798,2022-08-15,Country Fig-Ficus racemosa,2.0,1.0,0.0,-2.0,-2.0,-2.0,-2.0,2.0,0.0,-2.0,2022,29
799,2022-01-15,Country Fig-Ficus racemosa,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2.0,-2.0,-2.0,2022,1
800,2018-12-01,Custard apple-Annona squamosa,1.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
801,2023-11-23,Custard apple-Annona squamosa,2.0,2.0,1.0,1.0,1.0,-2.0,-2.0,1.0,0.0,-2.0,2023,42
802,2023-12-03,Devil's Tree-Alstonia scholaris,1.0,1.0,1.0,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,2023,43
803,2023-12-02,Devil's Tree-Alstonia scholaris,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,1.0,0.0,0.0,2023,43
804,2023-12-03,Devil's Tree-Alstonia scholaris,2.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,43
805,2023-12-02,Devil's Tree-Alstonia scholaris,0.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,43
806,2023-12-03,Devil's Tree-Alstonia scholaris,2.0,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,43
807,2023-12-02,Devil's Tree-Alstonia scholaris,2.0,0.0,1.0,2.0,0.0,-2.0,-2.0,2.0,0.0,0.0,2023,43
808,2023-12-03,Devil's Tree-Alstonia scholaris,1.0,1.0,1.0,0.0,1.0,-2.0,-2.0,1.0,0.0,0.0,2023,43
809,2023-12-03,Devil's Tree-Alstonia scholaris,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,43
810,2023-12-02,Devil's Tree-Alstonia scholaris,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,43
811,2023-12-03,Devil's Tree-Alstonia scholaris,1.0,2.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,43
812,2023-12-02,Devil's Tree-Alstonia scholaris,1.0,1.0,0.0,0.0,1.0,-2.0,-2.0,1.0,0.0,0.0,2023,43
