Date_of_observation,Species_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week,Lat,Long,Observation_ID,User_id,User_Tree_id
2016-08-29,Mango (all varieties)-Mangifera indica,2.0,1.0,,0.0,1.0,,,1.0,0.0,,2016,31,30.74667,76.79424,138251.0,15050.0,8369.0
2016-09-05,Mango (all varieties)-Mangifera indica,2.0,2.0,,1.0,0.0,,,0.0,0.0,,2016,32,30.74667,76.79424,138252.0,15050.0,8369.0
2016-01-28,Mango (all varieties)-Mangifera indica,1.0,2.0,,0.0,0.0,,,0.0,0.0,,2016,3,30.70311,76.75958,120239.0,15042.0,8183.0
2016-10-03,Mango (all varieties)-Mangifera indica,2.0,2.0,,1.0,0.0,,,0.0,0.0,,2016,35,30.74667,76.79424,140059.0,15050.0,8369.0
2016-10-10,Mango (all varieties)-Mangifera indica,2.0,2.0,,1.0,0.0,,,1.0,1.0,,2016,36,30.74667,76.79424,140060.0,15050.0,8369.0
2016-10-17,Mango (all varieties)-Mangifera indica,2.0,2.0,,1.0,0.0,,,1.0,1.0,,2016,37,30.74667,76.79424,140061.0,15050.0,8369.0
2016-11-28,Mango (all varieties)-Mangifera indica,1.0,2.0,,1.0,1.0,,,1.0,2.0,,2016,42,30.74667,76.79424,145525.0,15050.0,8369.0
2016-12-05,Mango (all varieties)-Mangifera indica,1.0,2.0,,1.0,1.0,,,1.0,1.0,,2016,43,30.74667,76.79424,145526.0,15050.0,8369.0
2016-11-21,Mango (all varieties)-Mangifera indica,2.0,2.0,,-1.0,1.0,,,1.0,0.0,,2016,41,30.74667,76.79424,145524.0,15050.0,8369.0
2016-10-24,Mango (all varieties)-Mangifera indica,0.0,2.0,,1.0,0.0,,,0.0,0.0,,2016,38,30.74667,76.79424,145520.0,15050.0,8369.0
2016-10-31,Mango (all varieties)-Mangifera indica,1.0,2.0,,1.0,0.0,,,1.0,0.0,,2016,39,30.74667,76.79424,145521.0,15050.0,8369.0
2016-11-14,Mango (all varieties)-Mangifera indica,1.0,2.0,,1.0,1.0,,,1.0,1.0,,2016,41,30.74667,76.79424,145523.0,15050.0,8369.0
2016-11-07,Mango (all varieties)-Mangifera indica,2.0,2.0,,1.0,1.0,,,1.0,1.0,,2016,40,30.74667,76.79424,145522.0,15050.0,8369.0
2016-05-20,Mango (all varieties)-Mangifera indica,2.0,2.0,,2.0,1.0,,,2.0,1.0,,2016,18,30.74667,76.79424,130002.0,15050.0,8369.0
2016-04-15,Mango (all varieties)-Mangifera indica,2.0,2.0,,2.0,1.0,,,2.0,0.0,,2016,13,30.74667,76.79424,128228.0,15050.0,8369.0
2016-04-08,Mango (all varieties)-Mangifera indica,2.0,2.0,,2.0,0.0,,,0.0,0.0,,2016,12,30.74667,76.79424,127320.0,15050.0,8369.0
2016-05-02,Mango (all varieties)-Mangifera indica,2.0,2.0,,1.0,0.0,,,2.0,1.0,,2016,15,30.74667,76.79424,129414.0,15050.0,8369.0
2016-05-06,Mango (all varieties)-Mangifera indica,2.0,1.0,,2.0,1.0,,,2.0,1.0,,2016,16,30.74667,76.79424,129320.0,15050.0,8369.0
2016-05-12,Mango (all varieties)-Mangifera indica,1.0,2.0,,1.0,0.0,,,2.0,1.0,,2016,17,30.74667,76.79424,129507.0,15050.0,8369.0
2016-04-25,Mango (all varieties)-Mangifera indica,2.0,2.0,,1.0,0.0,,,2.0,1.0,,2016,14,30.74667,76.79424,128683.0,15050.0,8369.0
2016-07-11,Mango (all varieties)-Mangifera indica,2.0,2.0,,1.0,1.0,,,2.0,2.0,,2016,24,30.74667,76.79424,135911.0,15050.0,8369.0
2016-07-25,Mango (all varieties)-Mangifera indica,2.0,2.0,,1.0,1.0,,,2.0,2.0,,2016,26,30.74667,76.79424,135912.0,15050.0,8369.0
2016-08-01,Mango (all varieties)-Mangifera indica,2.0,2.0,,0.0,1.0,,,1.0,2.0,,2016,27,30.74667,76.79424,135913.0,15050.0,8369.0
2016-08-08,Mango (all varieties)-Mangifera indica,1.0,2.0,,1.0,1.0,,,1.0,2.0,,2016,28,30.74667,76.79424,135914.0,15050.0,8369.0
2016-08-15,Mango (all varieties)-Mangifera indica,1.0,2.0,,0.0,0.0,,,0.0,1.0,,2016,29,30.74667,76.79424,135915.0,15050.0,8369.0
2016-08-22,Mango (all varieties)-Mangifera indica,2.0,1.0,,1.0,1.0,,,1.0,1.0,,2016,30,30.74667,76.79424,135916.0,15050.0,8369.0
2016-07-04,Mango (all varieties)-Mangifera indica,2.0,2.0,,1.0,0.0,,,2.0,2.0,,2016,23,30.74667,76.79424,135910.0,15050.0,8369.0
2016-07-18,Mango (all varieties)-Mangifera indica,2.0,2.0,,1.0,1.0,,,2.0,2.0,,2016,25,30.74667,76.79424,135903.0,15050.0,8369.0
2016-05-27,Mango (all varieties)-Mangifera indica,1.0,2.0,,0.0,1.0,,,1.0,1.0,,2016,19,30.74667,76.79424,135892.0,15050.0,8369.0
2016-06-03,Mango (all varieties)-Mangifera indica,1.0,2.0,,2.0,2.0,,,2.0,1.0,,2016,19,30.74667,76.79424,135894.0,15050.0,8369.0
2016-06-10,Mango (all varieties)-Mangifera indica,1.0,2.0,,1.0,2.0,,,2.0,1.0,,2016,20,30.74667,76.79424,135896.0,15050.0,8369.0
2016-06-17,Mango (all varieties)-Mangifera indica,2.0,1.0,,2.0,2.0,,,2.0,1.0,,2016,21,30.74667,76.79424,135898.0,15050.0,8369.0
2016-06-24,Mango (all varieties)-Mangifera indica,2.0,2.0,,1.0,2.0,,,2.0,2.0,,2016,22,30.74667,76.79424,135900.0,15050.0,8369.0
2016-01-28,Neem-Azadirachta indica,0.0,2.0,,0.0,0.0,,,0.0,0.0,,2016,3,30.72768,76.77748,120233.0,15040.0,8181.0
2016-01-29,Neem-Azadirachta indica,1.0,2.0,,0.0,0.0,,,0.0,0.0,,2016,3,30.71406,76.76687,120298.0,15048.0,8191.0
2016-02-11,Pongam Tree-Pongamia pinnata,1.0,2.0,,1.0,0.0,,,0.0,0.0,,2016,5,30.70756,76.76695,122463.0,15049.0,8193.0
2016-01-19,Pongam Tree-Pongamia pinnata,1.0,2.0,,0.0,0.0,,,0.0,0.0,,2016,2,30.70756,76.76695,122464.0,15049.0,8192.0
2016-01-29,Pongam Tree-Pongamia pinnata,1.0,1.0,,0.0,0.0,,,0.0,0.0,,2016,3,30.70756,76.76695,120303.0,15049.0,8192.0
2022-08-24,Pride of India-Lagerstroemia speciosa,2.0,2.0,1.0,1.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2022,30,30.73051,76.71466,608082.0,24061.0,120377.0
